TIRF Data File: Project 1320; Run 128
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
30.560	39.63	405.82	0.013	0.025	24.528	25.912	54.77	-569.72	-149.78	-1499.11	69.39	-10.52	0.38	0.10	37.77	57.17	60.31	61.59	79.95	-0.053	-0.008
30.580	39.65	404.96	0.016	0.027	24.517	25.980	54.70	-650.47	-141.55	-1474.05	56.21	-7.53	0.44	0.10	37.77	57.08	60.20	61.44	79.99	-0.056	-0.011
30.600	39.66	404.26	0.007	0.021	24.507	26.031	54.77	-719.61	-140.70	-1482.22	54.55	-18.73	0.49	0.09	37.83	56.98	60.04	61.29	79.95	-0.059	-0.012
30.620	39.60	403.79	0.008	0.024	24.502	26.021	54.70	-743.00	-150.31	-1511.23	58.76	-25.99	0.49	0.10	37.65	56.92	59.91	61.13	79.99	-0.058	-0.012
30.640	39.55	403.20	0.008	0.025	24.494	26.022	54.70	-739.09	-144.85	-1523.30	58.03	-27.68	0.49	0.10	37.65	56.88	59.85	61.04	79.97	-0.059	-0.012
30.660	39.50	402.46	0.013	0.030	24.489	26.043	54.70	-799.37	-122.44	-1531.80	65.58	-39.28	0.52	0.08	37.67	56.84	59.76	60.91	79.97	-0.060	-0.013
30.680	39.46	401.72	0.011	0.021	24.487	26.060	54.70	-885.97	-121.89	-1542.21	76.00	-39.39	0.57	0.08	37.67	56.81	59.69	60.75	79.98	-0.060	-0.014
30.700	39.42	401.01	0.014	0.027	24.482	26.078	54.63	-938.40	-129.41	-1534.35	73.00	-22.37	0.61	0.08	37.65	56.76	59.63	60.60	79.97	-0.061	-0.014
30.720	39.40	400.27	0.010	0.011	24.484	26.114	54.50	-1003.43	-123.21	-1504.52	57.31	-17.29	0.67	0.08	37.58	56.66	59.60	60.43	79.99	-0.062	-0.016
30.740	39.38	399.76	0.013	0.031	24.471	26.138	54.50	-1076.74	-117.07	-1488.59	51.73	-22.98	0.72	0.08	37.58	56.60	59.54	60.29	79.95	-0.064	-0.017
30.760	39.40	399.33	0.014	0.028	24.466	26.175	54.50	-1145.25	-113.98	-1498.77	57.33	-30.71	0.76	0.08	37.48	56.51	59.47	60.13	80.00	-0.065	-0.018
30.780	39.43	398.67	0.007	0.024	24.463	26.241	54.50	-1243.62	-117.87	-1508.75	57.05	-41.72	0.82	0.08	37.30	56.46	59.46	60.00	79.96	-0.068	-0.020
30.800	39.44	398.08	0.016	0.021	24.452	26.285	54.56	-1343.31	-112.74	-1508.39	57.24	-48.15	0.89	0.07	37.44	56.38	59.43	59.88	80.00	-0.070	-0.022
30.820	39.44	397.69	0.010	0.022	24.450	26.314	54.36	-1441.87	-101.20	-1513.97	66.38	-51.11	0.95	0.07	37.48	56.31	59.39	59.79	79.98	-0.071	-0.023
30.840	39.45	397.38	0.011	0.022	24.442	26.341	54.50	-1528.93	-103.51	-1522.35	74.68	-41.65	1.00	0.07	37.44	56.27	59.41	59.68	79.98	-0.072	-0.024
30.860	39.50	397.07	0.020	0.030	24.434	26.393	54.36	-1597.89	-104.94	-1501.20	64.06	-26.10	1.06	0.07	37.18	56.19	59.41	59.60	79.99	-0.074	-0.026
30.880	39.55	396.79	0.011	0.024	24.428	26.446	54.43	-1705.58	-97.95	-1470.30	51.56	-30.21	1.16	0.07	37.34	56.09	59.39	59.49	79.96	-0.076	-0.028
30.900	39.61	396.60	0.017	0.022	24.420	26.496	54.36	-1827.98	-98.96	-1470.90	53.03	-42.36	1.24	0.07	37.34	56.02	59.43	59.40	80.02	-0.078	-0.030
30.920	39.67	396.36	0.017	0.021	24.409	26.552	54.36	-1919.46	-113.92	-1486.46	54.02	-44.94	1.29	0.08	37.26	55.96	59.39	59.34	79.99	-0.081	-0.032
30.940	39.71	395.97	0.016	0.028	24.401	26.607	54.29	-2038.54	-112.35	-1490.08	51.59	-56.11	1.37	0.08	36.93	55.86	59.38	59.29	80.02	-0.083	-0.034
30.960	39.74	395.62	0.016	0.025	24.392	26.652	54.43	-2167.33	-104.22	-1493.90	58.70	-66.42	1.45	0.07	37.16	55.84	59.43	59.29	80.00	-0.085	-0.035
30.980	39.79	395.19	0.019	0.025	24.382	26.716	54.36	-2264.35	-103.64	-1506.20	70.80	-57.22	1.50	0.07	37.12	55.83	59.46	59.27	80.02	-0.087	-0.038
31.000	39.83	394.68	0.016	0.022	24.371	26.772	54.29	-2369.69	-108.17	-1500.85	68.64	-43.18	1.58	0.07	37.12	55.77	59.46	59.24	80.01	-0.090	-0.040
31.020	39.85	394.17	0.021	0.025	24.363	26.825	54.43	-2461.89	-113.09	-1476.57	53.51	-36.02	1.67	0.08	37.12	55.71	59.49	59.21	80.00	-0.092	-0.042
31.040	39.88	393.55	0.023	0.027	24.351	26.884	54.43	-2562.16	-113.62	-1463.48	48.73	-39.80	1.75	0.08	37.08	55.67	59.47	59.15	80.03	-0.094	-0.044
31.060	39.91	392.77	0.020	0.028	24.339	26.962	54.36	-2691.97	-118.01	-1475.50	54.53	-50.60	1.82	0.08	37.06	55.64	59.44	59.13	79.99	-0.097	-0.047
31.080	39.96	391.75	0.017	0.030	24.326	27.064	54.23	-2800.93	-130.14	-1489.84	56.75	-55.33	1.88	0.09	37.20	55.68	59.46	59.13	80.03	-0.101	-0.050
31.100	39.93	390.54	0.017	0.030	24.317	27.129	54.29	-2897.67	-130.63	-1488.32	54.38	-60.46	1.95	0.09	37.01	55.68	59.47	59.11	80.00	-0.104	-0.052
31.120	39.90	389.29	0.020	0.031	24.305	27.191	54.36	-3003.36	-119.75	-1493.57	63.95	-66.11	2.01	0.08	36.89	55.64	59.47	59.17	80.02	-0.106	-0.055
31.140	39.86	387.88	0.019	0.025	24.294	27.267	54.29	-3101.59	-118.44	-1498.55	75.50	-56.70	2.07	0.08	37.03	55.68	59.49	59.17	80.00	-0.109	-0.057
31.160	39.80	386.47	0.017	0.027	24.286	27.325	54.36	-3185.87	-111.40	-1476.81	68.24	-42.06	2.16	0.08	36.99	55.74	59.54	59.21	80.01	-0.111	-0.059
31.180	39.75	385.11	0.024	0.031	24.271	27.386	54.43	-3228.49	-106.86	-1453.05	51.18	-38.28	2.22	0.07	37.30	55.78	59.50	59.20	80.02	-0.114	-0.061
31.200	39.70	383.54	0.016	0.024	24.259	27.466	54.36	-3291.47	-110.15	-1451.64	49.05	-45.28	2.27	0.08	37.04	55.83	59.54	59.21	80.00	-0.117	-0.064
31.220	39.66	381.82	0.020	0.033	24.239	27.560	54.29	-3403.40	-115.30	-1477.99	57.42	-53.28	2.30	0.08	36.89	55.86	59.52	59.21	80.03	-0.121	-0.067
31.240	39.63	380.14	0.023	0.030	24.228	27.663	54.23	-3485.96	-120.07	-1482.31	50.54	-57.98	2.35	0.08	36.99	55.94	59.52	59.23	79.99	-0.124	-0.071
31.260	39.60	378.50	0.019	0.027	24.211	27.760	54.36	-3540.71	-110.21	-1492.68	52.40	-66.19	2.37	0.07	36.99	56.00	59.58	59.33	80.03	-0.128	-0.074
31.280	39.56	376.98	0.027	0.028	24.205	27.846	54.29	-3596.80	-107.06	-1506.05	63.14	-68.13	2.39	0.07	37.03	56.18	59.61	59.40	80.01	-0.131	-0.077
31.300	39.55	375.45	0.023	0.022	24.195	27.945	54.36	-3651.38	-103.83	-1513.06	72.73	-54.23	2.41	0.07	37.16	56.29	59.68	59.50	80.02	-0.134	-0.080
31.320	39.55	374.08	0.017	0.025	24.182	28.048	54.23	-3697.31	-89.31	-1494.58	66.04	-40.37	2.47	0.06	37.08	56.41	59.74	59.57	80.02	-0.138	-0.083
31.340	39.58	372.91	0.017	0.027	24.168	28.159	54.23	-3731.14	-83.35	-1472.88	50.62	-37.56	2.53	0.06	37.06	56.48	59.84	59.66	80.00	-0.142	-0.087
31.360	39.61	371.70	0.019	0.031	24.159	28.274	54.43	-3776.89	-84.03	-1478.62	48.52	-45.46	2.55	0.06	37.10	56.62	59.90	59.75	80.02	-0.146	-0.091
31.380	39.63	370.45	0.021	0.030	24.148	28.386	54.36	-3838.99	-94.81	-1507.56	55.31	-55.76	2.55	0.06	37.14	56.69	59.95	59.86	79.99	-0.149	-0.094
31.400	39.69	369.12	0.024	0.030	24.136	28.525	54.36	-3899.28	-96.06	-1522.06	55.19	-58.38	2.56	0.06	37.06	56.88	60.06	60.01	80.03	-0.154	-0.099
31.420	39.74	367.87	0.023	0.027	24.129	28.659	54.36	-3930.46	-80.15	-1517.92	51.72	-62.92	2.59	0.05	37.12	57.05	60.15	60.23	80.00	-0.158	-0.103
31.440	39.79	366.93	0.017	0.027	24.121	28.770	54.50	-3948.79	-68.11	-1539.27	63.28	-70.80	2.57	0.04	37.12	57.26	60.29	60.49	80.03	-0.162	-0.106
31.460	39.86	365.72	0.017	0.030	24.115	28.919	54.56	-3950.76	-72.72	-1561.20	73.30	-59.21	2.53	0.05	37.30	57.43	60.45	60.75	80.00	-0.166	-0.111
31.480	39.93	364.47	0.027	0.028	24.113	29.069	54.70	-3931.19	-59.10	-1548.43	64.30	-37.99	2.54	0.04	37.10	57.62	60.65	61.04	80.02	-0.171	-0.116
31.500	40.00	363.10	0.021	0.031	24.106	29.230	54.77	-3925.42	-43.58	-1525.20	48.77	-35.64	2.57	0.03	37.01	57.76	60.76	61.29	80.02	-0.175	-0.121
31.520	40.07	361.70	0.019	0.027	24.103	29.391	54.83	-3951.12	-51.17	-1525.61	46.40	-45.88	2.59	0.03	37.06	57.95	60.92	61.55	80.00	-0.180	-0.125
31.540	40.13	360.17	0.024	0.030	24.099	29.564	54.90	-3997.03	-66.84	-1551.75	54.00	-54.61	2.58	0.04	37.03	58.09	61.11	61.84	80.03	-0.185	-0.130
31.560	40.21	358.65	0.014	0.027	24.098	29.745	54.97	-4044.01	-69.43	-1566.67	56.24	-58.16	2.58	0.04	37.03	58.25	61.24	62.17	79.99	-0.190	-0.136
31.580	40.24	357.40	0.016	0.024	24.096	29.870	54.97	-4061.68	-59.04	-1564.51	54.48	-60.86	2.60	0.04	36.97	58.46	61.41	62.55	80.03	-0.193	-0.139
31.600	40.24	356.34	0.016	0.022	24.095	29.958	55.04	-4060.59	-43.68	-1568.58	60.95	-66.45	2.59	0.03	36.91	58.65	61.62	62.98	80.01	-0.196	-0.142
31.620	40.23	355.52	0.020	0.022	24.097	30.024	55.04	-4055.64	-49.67	-1584.34	71.78	-63.03	2.56	0.03	36.95	58.84	61.84	63.40	80.02	-0.197	-0.144
31.640	40.21	354.47	0.016	0.021	24.095	30.096	55.17	-4032.07	-46.12	-1584.66	75.76	-46.15	2.54	0.03	37.18	59.06	62.07	63.84	80.02	-0.199	-0.146
31.660	40.18	353.53	0.016	0.027	24.094	30.151	55.24	-4017.54	-31.30	-1552.51	60.31	-35.74	2.59	0.02	36.97	59.22	62.28	64.24	80.00	-0.201	-0.147
31.680	40.14	352.59	0.021	0.024	24.090	30.207	55.31	-4020.21	-37.85	-1524.82	44.64	-40.63	2.64	0.02	36.87	59.41	62.43	64.62	80.03	-0.202	-0.149
31.700	40.11	351.73	0.020	0.028	24.089	30.256	55.37	-4046.75	-54.37	-1536.58	48.05	-55.42	2.63	0.04	36.89	59.58	62.61	65.04	79.99	-0.204	-0.150
31.720	40.08	350.83	0.017	0.022	24.091	30.312	55.24	-4086.31	-59.50	-1564.81	60.80	-63.25	2.61	0.04	36.81	59.76	62.86	65.52	80.03	-0.205	-0.152
31.740	40.05	350.17	0.016	0.028	24.089	30.345	55.37	-4105.38	-58.87	-1568.06	57.59	-60.97	2.62	0.04	36.71	59.95	63.05	65.95	79.99	-0.206	-0.153
31.760	40.00	349.62	0.011	0.024	24.088	30.357	55.31	-4103.49	-53.44	-1558.18	52.63	-67.22	2.63	0.03	36.71	60.21	63.29	66.44	80.02	-0.207	-0.153
31.780	39.95	349.15	0.014	0.022	24.091	30.359	55.51	-4089.11	-46.99	-1572.15	64.56	-72.78	2.60	0.03	36.67	60.34	63.49	66.94	80.02	-0.206	-0.153
31.800	39.93	348.56	0.017	0.031	24.089	30.392	55.37	-4054.32	-39.87	-1587.47	78.54	-58.00	2.55	0.03	36.69	60.56	63.73	67.42	80.02	-0.207	-0.154
31.820	39.92	347.86	0.019	0.025	24.088	30.447	55.37	-4034.39	-33.04	-1570.84	72.89	-41.28	2.57	0.02	36.42	60.74	63.90	67.86	80.02	-0.209	-0.156
31.840	39.91	347.08	0.016	0.024	24.090	30.512	55.37	-4024.32	-40.45	-1537.57	51.57	-39.03	2.62	0.03	36.63	60.93	64.14	68.29	79.99	-0.210	-0.157
31.860	39.91	346.14	0.019	0.027	24.086	30.591	55.31	-4012.69	-50.37	-1526.34	43.91	-45.39	2.63	0.03	36.57	61.12	64.33	68.71	80.03	-0.213	-0.160
31.880	39.91	345.24	0.017	0.024	24.088	30.674	55.31	-4018.52	-50.16	-1550.91	53.56	-57.77	2.59	0.03	36.32	61.23	64.51	69.14	79.99	-0.215	-0.162
31.900	39.92	344.19	0.017	0.027	24.088	30.772	55.44	-4029.73	-50.69	-1578.37	62.23	-61.79	2.55	0.03	36.55	61.45	64.75	69.59	80.02	-0.217	-0.165
31.920	39.92	343.21	0.021	0.034	24.082	30.863	55.37	-4029.20	-54.29	-1583.78	58.47	-59.86	2.54	0.03	36.46	61.63	64.96	70.01	80.00	-0.220	-0.167
31.940	39.92	342.27	0.016	0.021	24.089	30.947	55.51	-4015.49	-48.75	-1581.98	57.46	-65.49	2.54	0.03	36.59	61.82	65.19	70.47	80.02	-0.222	-0.169
31.960	39.96	341.53	0.021	0.028	24.089	31.040	55.37	-3992.06	-36.84	-1593.50	69.06	-67.01	2.51	0.02	36.61	61.97	65.40	70.85	80.01	-0.224	-0.172
31.980	39.98	340.67	0.014	0.025	24.092	31.136	55.44	-3968.15	-28.99	-1597.92	79.97	-53.15	2.48	0.02	36.71	62.13	65.55	71.26	80.01	-0.226	-0.174
32.000	40.02	339.97	0.019	0.034	24.092	31.230	55.37	-3923.45	-24.48	-1579.45	70.77	-35.20	2.48	0.02	36.73	62.29	65.76	71.60	80.03	-0.229	-0.177
32.020	40.08	339.22	0.023	0.030	24.095	31.349	55.37	-3837.86	-25.85	-1561.04	50.68	-29.68	2.46	0.02	36.85	62.36	65.98	71.95	80.01	-0.231	-0.180
32.040	40.15	338.36	0.019	0.024	24.098	31.484	55.37	-3828.18	-32.89	-1555.19	45.93	-43.75	2.46	0.02	36.93	62.48	66.15	72.30	80.03	-0.235	-0.184
32.060	40.22	337.23	0.019	0.031	24.099	31.645	55.44	-3885.32	-40.17	-1572.80	56.97	-57.46	2.47	0.03	37.01	62.59	66.33	72.65	80.00	-0.238	-0.188
32.080	40.26	336.57	0.019	0.030	24.099	31.737	55.37	-3912.33	-43.48	-1584.52	60.03	-55.77	2.47	0.03	37.01	62.67	66.48	72.95	80.03	-0.241	-0.190
32.100	40.25	335.98	0.026	0.022	24.104	31.788	55.37	-3917.43	-38.78	-1575.99	52.07	-60.49	2.49	0.02	37.40	62.86	66.66	73.29	80.01	-0.242	-0.191
32.120	40.26	335.98	0.019	0.024	24.104	31.792	55.44	-3921.35	-31.08	-1581.95	57.04	-69.55	2.48	0.02	37.32	62.96	66.83	73.62	80.02	-0.242	-0.191
32.140	40.25	336.18	0.026	0.031	24.106	31.766	55.44	-3909.91	-30.13	-1591.69	70.59	-62.73	2.46	0.02	37.50	63.09	66.99	73.91	80.02	-0.241	-0.191
32.160	40.24	336.45	0.021	0.031	24.112	31.733	55.44	-3898.45	-25.81	-1587.58	76.63	-48.78	2.46	0.02	37.54	63.19	67.14	74.18	79.99	-0.240	-0.190
32.180	40.25	336.72	0.020	0.036	24.113	31.711	55.44	-3871.80	-20.63	-1558.09	63.53	-36.19	2.48	0.01	37.63	63.27	67.26	74.44	80.02	-0.240	-0.189
32.200	40.25	336.96	0.032	0.037	24.113	31.689	55.37	-3841.83	-28.00	-1536.39	47.65	-32.67	2.50	0.02	37.69	63.35	67.37	74.66	80.00	-0.239	-0.189
32.220	40.25	337.00	0.021	0.031	24.116	31.685	55.51	-3840.88	-31.48	-1533.39	46.08	-45.47	2.50	0.02	37.71	63.44	67.48	74.85	80.02	-0.239	-0.189
32.240	40.22	336.76	0.020	0.031	24.116	31.689	55.51	-3866.86	-37.44	-1552.38	56.20	-56.80	2.49	0.02	37.81	63.46	67.62	75.07	80.00	-0.239	-0.189
32.260	40.19	336.37	0.013	0.025	24.117	31.700	55.37	-3883.86	-38.58	-1571.93	63.85	-56.54	2.47	0.02	37.87	63.54	67.73	75.24	80.02	-0.239	-0.189
32.280	40.16	336.06	0.016	0.024	24.114	31.704	55.51	-3883.82	-36.61	-1573.68	59.58	-58.97	2.47	0.02	37.91	63.70	67.84	75.44	80.01	-0.239	-0.189
32.300	40.14	335.67	0.016	0.030	24.115	31.726	55.44	-3856.90	-30.54	-1574.93	58.52	-64.35	2.45	0.02	37.91	63.76	67.93	75.60	80.01	-0.240	-0.190
32.320	40.11	335.12	0.026	0.031	24.116	31.752	55.44	-3829.22	-21.30	-1590.13	73.28	-64.48	2.41	0.01	37.93	63.87	68.06	75.81	80.03	-0.240	-0.190
32.340	40.08	334.46	0.020	0.031	24.116	31.796	55.51	-3800.90	-18.39	-1596.18	81.14	-49.41	2.38	0.01	37.87	64.00	68.12	75.92	80.00	-0.242	-0.192
32.360	40.08	333.63	0.017	0.027	24.117	31.875	55.51	-3771.71	-20.19	-1561.41	62.36	-31.53	2.42	0.01	37.91	64.01	68.18	76.07	80.04	-0.243	-0.194
32.380	40.09	332.85	0.017	0.033	24.118	31.953	55.31	-3771.10	-22.75	-1529.63	43.07	-35.69	2.47	0.01	37.87	64.06	68.29	76.18	79.99	-0.245	-0.195
32.400	40.08	331.88	0.014	0.030	24.117	32.043	55.44	-3781.97	-22.67	-1532.59	45.81	-49.58	2.47	0.01	37.87	64.10	68.34	76.29	80.02	-0.247	-0.198
32.420	40.09	331.17	0.016	0.028	24.117	32.119	55.44	-3794.95	-28.63	-1552.88	56.08	-54.14	2.44	0.02	37.81	64.17	68.37	76.40	80.01	-0.249	-0.200
32.440	40.09	330.55	0.016	0.033	24.118	32.180	55.51	-3813.83	-34.13	-1569.91	57.90	-57.67	2.43	0.02	37.89	64.25	68.48	76.53	80.01	-0.251	-0.201
32.460	40.11	330.04	0.014	0.024	24.118	32.244	55.31	-3810.87	-37.67	-1572.84	53.40	-62.24	2.42	0.02	37.85	64.36	68.55	76.65	80.02	-0.252	-0.203
32.480	40.13	329.92	0.019	0.025	24.117	32.274	55.31	-3783.74	-29.36	-1580.36	58.08	-65.08	2.39	0.02	37.79	64.51	68.61	76.78	80.01	-0.253	-0.204
32.500	40.16	329.77	0.014	0.030	24.117	32.312	55.44	-3782.90	-15.96	-1587.79	70.37	-64.90	2.38	0.01	37.75	64.61	68.69	76.92	80.03	-0.254	-0.204
32.520	40.22	329.69	0.020	0.034	24.119	32.369	55.37	-3788.24	-17.80	-1587.79	78.65	-52.33	2.39	0.01	37.71	64.73	68.74	77.04	79.99	-0.255	-0.206
32.540	40.27	329.84	0.020	0.025	24.121	32.391	55.51	-3774.00	-27.01	-1562.74	66.14	-37.21	2.41	0.02	37.63	64.82	68.80	77.14	80.03	-0.255	-0.206
32.560	40.28	330.08	0.023	0.028	24.123	32.375	55.31	-3756.74	-26.12	-1526.04	46.38	-36.39	2.46	0.02	37.63	64.86	68.88	77.26	80.00	-0.255	-0.206
32.580	40.28	330.20	0.014	0.025	24.125	32.368	55.37	-3760.49	-17.86	-1519.87	44.42	-48.56	2.47	0.01	37.61	64.95	68.93	77.31	80.02	-0.255	-0.206
32.600	40.29	330.27	0.020	0.028	24.123	32.367	55.44	-3791.40	-25.20	-1543.68	55.29	-61.36	2.46	0.02	37.65	65.03	68.99	77.42	80.01	-0.255	-0.206
32.620	40.29	330.39	0.017	0.027	24.121	32.352	55.31	-3805.15	-39.60	-1568.45	60.23	-62.87	2.43	0.03	37.83	65.21	69.10	77.50	80.01	-0.254	-0.205
32.640	40.27	330.43	0.016	0.031	24.122	32.337	55.44	-3790.65	-37.09	-1569.23	52.80	-61.56	2.42	0.02	37.59	65.30	69.19	77.65	80.02	-0.254	-0.205
32.660	40.27	330.59	0.026	0.028	24.119	32.318	55.44	-3786.35	-20.47	-1563.86	54.11	-69.88	2.42	0.01	37.59	65.43	69.32	77.79	79.99	-0.254	-0.205
32.680	40.28	330.70	0.024	0.005	24.124	32.314	55.37	-3782.62	-13.73	-1581.81	70.55	-70.88	2.39	0.01	37.54	65.59	69.41	77.92	80.04	-0.253	-0.204
32.700	40.29	330.51	0.024	0.034	24.119	32.341	55.37	-3757.44	-19.29	-1588.44	78.33	-54.05	2.37	0.01	37.56	65.72	69.49	78.05	79.99	-0.254	-0.205
32.720	40.26	330.16	0.032	0.021	24.126	32.356	55.37	-3733.90	-23.68	-1567.47	65.16	-39.42	2.38	0.02	37.54	65.79	69.54	78.18	80.03	-0.254	-0.206
32.740	40.23	329.92	0.016	0.024	24.122	32.349	55.37	-3717.23	-27.62	-1536.87	46.00	-37.90	2.42	0.02	37.59	65.94	69.63	78.27	80.01	-0.254	-0.205
32.760	40.21	329.45	0.020	0.027	24.119	32.384	55.37	-3710.16	-22.88	-1530.23	43.98	-46.25	2.42	0.01	37.61	66.00	69.70	78.34	80.02	-0.255	-0.206
32.780	40.18	329.02	0.016	0.027	24.117	32.397	55.24	-3727.01	-21.27	-1547.15	53.64	-57.66	2.41	0.01	37.61	66.07	69.76	78.42	80.03	-0.256	-0.207
32.800	40.16	328.48	0.014	0.030	24.115	32.439	55.31	-3737.61	-31.51	-1574.88	60.50	-61.18	2.37	0.02	37.75	66.15	69.89	78.50	80.00	-0.257	-0.208
32.820	40.14	328.28	0.023	0.025	24.119	32.443	55.17	-3738.40	-39.90	-1582.47	56.38	-63.03	2.36	0.03	37.79	66.28	70.00	78.62	80.03	-0.257	-0.208
32.840	40.13	327.97	0.017	0.025	24.119	32.467	55.04	-3701.97	-28.30	-1586.67	55.21	-66.12	2.33	0.02	37.73	66.42	70.08	78.73	79.99	-0.257	-0.208
32.860	40.15	327.93	0.017	0.025	24.119	32.482	55.10	-3646.49	-10.20	-1600.14	66.87	-62.67	2.28	0.01	37.75	66.50	70.22	78.88	80.02	-0.257	-0.209
32.880	40.16	327.73	0.021	0.027	24.123	32.509	55.24	-3650.32	-8.52	-1603.91	78.10	-54.81	2.28	0.01	37.83	66.60	70.34	78.97	80.00	-0.258	-0.209
32.900	40.13	327.54	0.021	0.028	24.125	32.509	55.10	-3670.86	-15.48	-1578.42	71.16	-39.98	2.33	0.01	37.87	66.67	70.41	79.10	80.02	-0.258	-0.208
32.900	40.13	327.54	0.021	0.028	24.125	32.509	55.10	-3670.86	-15.48	-1578.42	71.16	-39.98	2.33	0.01	37.87	66.67	70.41	79.10	80.02	-0.258	-0.208
32.920	40.11	327.66	0.023	0.030	24.128	32.483	55.17	-3661.00	-18.00	-1544.34	51.58	-31.20	2.37	0.01	37.89	66.72	70.45	79.11	80.02	-0.257	-0.208
32.940	40.10	328.12	0.021	0.031	24.128	32.425	55.10	-3668.65	-21.66	-1530.58	43.22	-44.41	2.40	0.01	38.18	66.76	70.56	79.16	80.00	-0.256	-0.206
32.960	40.10	328.71	0.019	0.031	24.130	32.363	55.10	-3702.86	-25.55	-1545.95	52.25	-58.91	2.40	0.02	38.07	66.80	70.64	79.18	80.02	-0.254	-0.205
32.980	40.11	329.41	0.014	0.027	24.133	32.302	55.10	-3721.20	-25.97	-1563.45	60.70	-57.77	2.38	0.02	38.30	66.85	70.74	79.18	80.00	-0.253	-0.203
33.000	40.14	330.31	0.008	0.024	24.132	32.244	54.97	-3736.16	-24.66	-1562.67	55.65	-60.76	2.39	0.02	38.34	66.89	70.82	79.27	80.02	-0.252	-0.202
33.020	40.18	331.37	0.016	0.025	24.129	32.167	55.04	-3744.89	-29.56	-1565.24	53.71	-68.82	2.39	0.02	38.34	66.98	70.96	79.33	79.99	-0.250	-0.200
33.040	40.15	332.38	0.013	0.024	24.130	32.047	54.97	-3745.83	-25.10	-1576.23	66.29	-67.75	2.38	0.02	38.44	67.01	71.00	79.39	80.03	-0.247	-0.197
33.060	40.14	333.40	0.019	0.030	24.130	31.941	55.04	-3749.40	-16.49	-1581.04	79.22	-56.58	2.37	0.01	38.60	67.01	71.07	79.47	80.00	-0.245	-0.194
33.080	40.13	334.30	0.017	0.024	24.132	31.848	55.10	-3742.67	-11.73	-1557.59	72.04	-41.57	2.40	0.01	38.66	67.05	71.11	79.47	80.02	-0.242	-0.192
33.100	40.12	335.12	0.021	0.025	24.131	31.763	55.10	-3726.69	-22.61	-1527.36	51.31	-36.70	2.44	0.01	38.56	67.08	71.16	79.44	80.02	-0.240	-0.190
33.120	40.12	335.71	0.016	0.028	24.129	31.711	55.10	-3717.04	-30.48	-1516.31	42.64	-44.42	2.45	0.02	38.91	67.14	71.19	79.39	80.00	-0.239	-0.188
33.140	40.15	335.98	0.016	0.025	24.129	31.704	54.97	-3717.32	-26.83	-1534.48	51.82	-54.57	2.42	0.02	38.85	67.14	71.24	79.34	80.03	-0.239	-0.188
33.160	40.18	336.06	0.021	0.024	24.126	31.722	55.04	-3727.89	-24.49	-1565.46	63.69	-60.99	2.38	0.02	38.72	67.18	71.29	79.31	79.99	-0.239	-0.189
33.180	40.20	335.94	0.026	0.027	24.125	31.748	55.17	-3726.18	-36.40	-1576.03	59.17	-61.25	2.36	0.02	38.68	67.21	71.29	79.27	80.03	-0.240	-0.189
33.200	40.21	335.78	0.019	0.036	24.123	31.770	55.17	-3726.22	-33.80	-1570.68	55.01	-64.20	2.37	0.02	38.66	67.27	71.35	79.24	80.00	-0.241	-0.190
33.220	40.23	335.67	0.019	0.028	24.127	31.796	55.10	-3747.24	-15.42	-1574.22	67.28	-70.07	2.38	0.01	38.70	67.30	71.35	79.29	80.02	-0.241	-0.190
33.240	40.25	335.59	0.019	0.024	24.126	31.822	55.17	-3746.72	-11.60	-1581.02	80.00	-58.30	2.37	0.01	38.68	67.36	71.37	79.24	80.00	-0.242	-0.191
33.260	40.26	335.71	0.017	0.027	24.123	31.818	55.04	-3723.34	-16.66	-1565.00	71.62	-37.39	2.38	0.01	38.60	67.37	71.37	79.18	80.01	-0.242	-0.191
33.280	40.28	335.90	0.017	0.024	24.126	31.818	55.04	-3710.95	-24.78	-1528.17	48.61	-36.07	2.43	0.02	38.58	67.37	71.37	79.18	80.03	-0.242	-0.191
33.300	40.29	336.33	0.016	0.022	24.126	31.784	54.97	-3704.82	-25.65	-1516.28	42.27	-47.05	2.44	0.02	38.75	67.37	71.35	79.07	79.99	-0.241	-0.190
33.320	40.30	336.96	0.021	0.031	24.122	31.733	55.04	-3724.67	-24.03	-1542.99	54.59	-55.64	2.41	0.02	38.50	67.37	71.34	79.00	80.03	-0.240	-0.189
33.340	40.32	337.66	0.017	0.022	24.124	31.685	55.10	-3771.87	-36.24	-1560.60	58.27	-61.01	2.42	0.02	38.56	67.45	71.35	78.95	79.99	-0.239	-0.188
33.360	40.33	338.72	0.014	0.028	24.117	31.590	55.04	-3800.34	-43.99	-1557.46	50.93	-66.37	2.44	0.03	38.40	67.46	71.35	78.95	80.03	-0.237	-0.185
33.380	40.34	340.04	0.019	0.025	24.115	31.474	55.10	-3809.90	-28.62	-1555.76	55.74	-71.56	2.45	0.02	38.38	67.52	71.37	78.97	80.01	-0.234	-0.182
33.400	40.35	341.49	0.016	0.027	24.117	31.348	55.10	-3824.41	-19.98	-1562.51	68.39	-68.19	2.45	0.01	38.30	67.56	71.43	79.00	80.02	-0.231	-0.179
