TIRF Data File: Project 1320; Run 127
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
30.100	39.95	412.07	0.004	0.028	25.227	25.723	96.29	922.86	-50.65	-1494.90	32.98	13.31	-0.62	0.03	37.77	59.20	64.97	70.17	79.88	-0.019	0.009
30.120	39.93	411.60	0.008	0.025	25.220	25.740	96.29	829.30	-51.30	-1461.93	20.95	8.62	-0.57	0.04	37.77	59.06	64.73	70.00	79.90	-0.020	0.009
30.140	39.92	411.25	0.008	0.033	25.209	25.753	96.23	751.44	-51.88	-1462.32	20.10	-1.32	-0.51	0.04	37.77	58.94	64.50	69.79	79.86	-0.021	0.008
30.160	39.91	410.71	0.007	0.025	25.208	25.785	96.23	684.42	-47.44	-1489.02	24.74	-8.88	-0.46	0.03	37.73	58.74	64.31	69.60	79.90	-0.022	0.007
30.180	39.93	410.20	0.010	0.036	25.198	25.826	96.29	594.00	-36.88	-1513.54	28.04	-14.86	-0.39	0.02	37.67	58.59	64.07	69.43	79.86	-0.024	0.005
30.200	39.91	409.61	0.008	0.037	25.192	25.851	96.36	496.53	-26.73	-1533.28	38.03	-18.81	-0.32	0.02	37.67	58.43	63.90	69.21	79.89	-0.025	0.004
30.220	39.89	408.99	0.013	0.033	25.193	25.878	96.29	400.62	-24.16	-1533.51	45.55	-14.74	-0.26	0.02	37.58	58.28	63.69	69.00	79.88	-0.026	0.003
30.240	39.87	408.52	0.010	0.030	25.190	25.896	96.29	318.83	-21.20	-1508.54	40.02	-0.47	-0.21	0.01	37.73	58.12	63.52	68.73	79.88	-0.027	0.002
30.260	39.84	408.01	0.008	0.037	25.178	25.907	96.29	234.52	-17.09	-1469.34	28.46	1.67	-0.16	0.01	37.54	57.96	63.33	68.49	79.90	-0.028	0.002
30.280	39.81	407.46	0.005	0.027	25.173	25.923	96.29	128.49	-16.02	-1458.58	28.54	-10.53	-0.09	0.01	37.50	57.77	63.18	68.21	79.87	-0.029	0.001
30.300	39.81	406.95	0.013	0.037	25.165	25.953	96.29	37.43	-26.85	-1478.99	33.09	-16.83	-0.03	0.02	37.44	57.65	62.99	68.00	79.90	-0.030	0.000
30.320	39.77	406.25	0.005	0.030	25.154	25.973	96.29	-34.69	-30.11	-1503.71	32.80	-25.22	0.02	0.02	37.34	57.49	62.86	67.76	79.86	-0.032	0.000
30.340	39.73	405.59	0.016	0.033	25.152	25.991	96.36	-102.30	-15.36	-1530.66	38.66	-33.01	0.07	0.01	37.40	57.38	62.78	67.55	79.90	-0.032	-0.001
30.360	39.70	405.08	0.021	0.030	25.147	25.999	96.36	-164.20	0.32	-1548.02	50.20	-27.24	0.11	0.00	37.20	57.24	62.67	67.33	79.87	-0.033	-0.002
30.380	39.67	404.30	0.020	0.037	25.143	26.031	96.36	-276.44	6.95	-1529.83	53.49	-15.99	0.18	0.00	37.32	57.08	62.61	67.07	79.89	-0.034	-0.003
30.400	39.66	403.47	0.010	0.041	25.134	26.078	96.36	-385.61	3.53	-1494.26	41.38	-12.69	0.26	0.00	37.16	56.94	62.51	66.84	79.88	-0.036	-0.005
30.420	39.63	402.69	0.008	0.027	25.132	26.110	96.29	-468.73	-3.19	-1474.50	33.93	-16.43	0.32	0.00	36.87	56.81	62.45	66.56	79.88	-0.038	-0.006
30.440	39.61	401.87	0.011	0.033	25.128	26.148	96.29	-558.41	-5.69	-1492.54	38.79	-26.26	0.37	0.00	37.03	56.72	62.45	66.34	79.90	-0.039	-0.007
30.460	39.58	401.01	0.011	0.033	25.113	26.186	96.23	-632.63	-2.76	-1518.10	39.33	-30.42	0.42	0.00	37.04	56.60	62.45	66.15	79.87	-0.041	-0.009
30.480	39.54	400.11	0.005	0.031	25.115	26.217	96.29	-691.57	7.73	-1545.29	39.77	-36.58	0.45	-0.01	37.01	56.50	62.53	66.01	79.90	-0.042	-0.010
30.500	39.51	399.45	0.010	0.025	25.112	26.242	96.29	-730.60	15.63	-1566.63	47.74	-41.70	0.47	-0.01	37.01	56.44	62.58	65.82	79.87	-0.043	-0.011
30.520	39.49	398.86	0.011	0.031	25.113	26.271	96.29	-742.49	26.21	-1572.98	55.68	-27.62	0.47	-0.02	37.08	56.34	62.64	65.63	79.90	-0.044	-0.012
30.540	39.47	398.20	0.013	0.031	25.113	26.296	96.29	-761.64	33.80	-1546.19	49.50	-12.87	0.49	-0.02	37.14	56.22	62.73	65.43	79.87	-0.045	-0.013
30.560	39.44	397.61	0.014	0.030	25.111	26.316	96.16	-822.21	27.48	-1512.31	36.45	-18.07	0.54	-0.02	37.03	56.10	62.77	65.27	79.89	-0.046	-0.014
30.580	39.42	396.95	0.013	0.028	25.108	26.351	96.36	-901.75	18.70	-1512.15	36.20	-28.04	0.60	-0.01	36.89	56.00	62.88	65.13	79.89	-0.047	-0.015
30.600	39.41	396.13	0.011	0.034	25.108	26.393	96.23	-973.14	13.44	-1538.99	43.43	-35.61	0.63	-0.01	37.08	55.93	62.97	64.98	79.87	-0.049	-0.016
30.620	39.37	395.62	0.010	0.025	25.108	26.405	96.36	-1053.52	10.87	-1555.76	41.31	-41.07	0.68	-0.01	36.97	55.81	63.05	64.86	79.90	-0.049	-0.017
30.640	39.38	395.03	0.008	0.028	25.106	26.448	96.29	-1139.60	26.31	-1559.63	42.49	-44.35	0.73	-0.02	36.97	55.78	63.18	64.81	79.86	-0.051	-0.018
30.660	39.39	394.52	0.017	0.028	25.106	26.488	96.29	-1217.16	49.68	-1566.01	56.57	-44.78	0.78	-0.03	36.93	55.72	63.22	64.69	79.90	-0.052	-0.020
30.680	39.40	394.17	0.017	0.036	25.102	26.518	96.29	-1291.90	54.07	-1544.37	57.36	-32.02	0.84	-0.04	36.87	55.64	63.29	64.66	79.86	-0.053	-0.021
30.700	39.43	393.78	0.011	0.027	25.106	26.566	96.36	-1377.31	47.79	-1493.81	38.23	-22.57	0.92	-0.03	36.85	55.56	63.32	64.52	79.89	-0.055	-0.023
30.720	39.47	393.51	0.010	0.030	25.103	26.613	96.29	-1496.23	40.98	-1474.39	29.55	-34.17	1.01	-0.03	36.85	55.48	63.40	64.44	79.88	-0.057	-0.025
30.740	39.51	393.24	0.017	0.036	25.098	26.657	96.23	-1615.85	31.10	-1501.76	40.12	-42.40	1.08	-0.02	36.91	55.48	63.44	64.39	79.88	-0.058	-0.026
30.760	39.56	393.08	0.014	0.024	25.097	26.705	96.29	-1722.22	19.00	-1518.84	39.60	-46.23	1.13	-0.01	36.89	55.43	63.51	64.39	79.89	-0.060	-0.028
30.780	39.62	393.00	0.020	0.030	25.088	26.748	96.23	-1837.85	21.95	-1527.71	37.67	-57.57	1.20	-0.01	36.89	55.42	63.57	64.34	79.88	-0.062	-0.029
30.800	39.70	393.00	0.013	0.025	25.085	26.798	96.36	-1943.03	39.07	-1535.88	46.39	-58.08	1.27	-0.03	36.87	55.39	63.62	64.31	79.93	-0.064	-0.031
30.820	39.75	392.77	0.014	0.030	25.080	26.849	96.23	-2031.39	51.96	-1528.34	54.13	-46.71	1.33	-0.03	36.65	55.34	63.66	64.29	79.89	-0.066	-0.033
30.840	39.78	392.53	0.019	0.033	25.073	26.890	96.29	-2146.59	56.34	-1497.03	48.18	-37.76	1.43	-0.04	36.89	55.34	63.63	64.23	79.92	-0.068	-0.035
30.860	39.84	392.02	0.017	0.036	25.065	26.960	96.23	-2269.09	49.47	-1463.16	34.40	-35.53	1.55	-0.03	37.01	55.33	63.66	64.20	79.91	-0.070	-0.037
30.880	39.88	391.52	0.011	0.033	25.054	27.026	96.23	-2413.46	39.49	-1462.87	33.74	-46.95	1.65	-0.03	36.83	55.30	63.66	64.17	79.91	-0.073	-0.039
30.900	39.95	391.01	0.026	0.034	25.046	27.109	96.29	-2572.98	17.87	-1488.38	38.99	-57.82	1.73	-0.01	36.85	55.27	63.66	64.18	79.92	-0.076	-0.042
30.920	39.99	390.34	0.014	0.034	25.034	27.184	96.29	-2700.24	13.31	-1502.77	36.93	-58.20	1.80	-0.01	36.97	55.27	63.63	64.20	79.89	-0.079	-0.045
30.940	40.01	389.76	0.021	0.031	25.031	27.237	96.29	-2818.11	31.65	-1505.91	38.90	-66.08	1.87	-0.02	36.85	55.27	63.68	64.27	79.94	-0.081	-0.047
30.960	40.03	389.05	0.017	0.031	25.023	27.299	96.23	-2921.62	41.87	-1519.36	50.02	-67.58	1.92	-0.03	36.87	55.30	63.63	64.33	79.90	-0.083	-0.049
30.980	40.07	388.04	0.013	0.034	25.014	27.399	96.29	-3005.34	46.39	-1510.53	53.75	-50.50	1.99	-0.03	36.87	55.29	63.55	64.36	79.92	-0.087	-0.053
31.000	40.11	386.83	0.014	0.040	25.001	27.511	96.36	-3108.40	47.72	-1478.60	39.37	-42.77	2.10	-0.03	36.83	55.26	63.54	64.37	79.89	-0.091	-0.056
31.020	40.14	385.38	0.019	0.031	24.991	27.633	96.36	-3220.05	38.21	-1469.10	30.60	-50.90	2.19	-0.03	36.81	55.29	63.47	64.42	79.92	-0.096	-0.061
31.040	40.15	383.78	0.016	0.031	24.982	27.758	96.23	-3330.56	15.04	-1485.81	33.20	-58.05	2.24	-0.01	36.83	55.32	63.46	64.50	79.90	-0.100	-0.065
31.060	40.17	382.10	0.004	0.031	24.974	27.893	96.29	-3456.32	-4.64	-1510.43	36.37	-64.17	2.29	0.00	36.91	55.36	63.44	64.60	79.92	-0.105	-0.069
31.080	40.18	380.61	0.024	0.033	24.965	28.005	96.36	-3556.01	-5.16	-1528.18	34.43	-70.62	2.33	0.00	36.95	55.43	63.47	64.76	79.92	-0.109	-0.073
31.100	40.18	379.05	0.019	0.028	24.957	28.124	96.36	-3617.67	9.63	-1540.70	38.53	-75.27	2.35	-0.01	36.97	55.51	63.51	64.91	79.89	-0.113	-0.077
31.120	40.19	377.45	0.016	0.033	24.952	28.253	96.29	-3660.41	21.75	-1557.77	50.75	-72.72	2.35	-0.01	36.99	55.56	63.52	65.08	79.93	-0.117	-0.081
31.140	40.18	375.69	0.019	0.031	24.950	28.379	96.29	-3678.66	18.43	-1554.25	51.85	-58.09	2.37	-0.01	36.93	55.68	63.55	65.21	79.89	-0.121	-0.085
31.160	40.20	373.66	0.016	0.033	24.946	28.547	96.23	-3686.23	20.26	-1530.61	39.20	-46.77	2.41	-0.01	36.91	55.75	63.58	65.39	79.92	-0.126	-0.091
31.180	40.27	371.43	0.023	0.034	24.940	28.765	96.29	-3719.33	11.76	-1519.35	27.83	-54.45	2.45	-0.01	36.99	55.89	63.63	65.52	79.89	-0.133	-0.097
31.200	40.37	368.93	0.016	0.040	24.936	29.033	96.16	-3786.09	-9.48	-1539.50	32.14	-69.30	2.46	0.01	36.99	56.02	63.69	65.69	79.92	-0.141	-0.106
31.220	40.44	366.54	0.020	0.039	24.929	29.269	96.29	-3868.72	-25.01	-1563.95	39.04	-74.54	2.47	0.02	37.01	56.16	63.82	65.86	79.91	-0.148	-0.113
31.240	40.47	364.47	0.016	0.031	24.929	29.459	96.29	-3907.52	-20.12	-1566.20	34.95	-74.18	2.49	0.01	36.95	56.35	63.93	66.10	79.91	-0.154	-0.119
31.260	40.51	362.56	0.014	0.034	24.932	29.646	96.29	-3909.42	-0.75	-1571.54	37.11	-77.67	2.49	0.00	36.95	56.48	64.04	66.33	79.92	-0.159	-0.124
31.280	40.56	360.99	0.021	0.037	24.927	29.808	96.29	-3909.79	2.99	-1590.43	50.57	-77.82	2.46	0.00	36.91	56.69	64.17	66.52	79.88	-0.164	-0.129
31.300	40.59	359.27	0.016	0.027	24.933	29.975	96.23	-3884.10	1.82	-1596.14	58.42	-65.39	2.43	0.00	36.87	56.85	64.31	66.73	79.92	-0.168	-0.134
31.320	40.63	357.71	0.020	0.034	24.934	30.134	96.36	-3824.26	1.32	-1570.42	44.35	-55.16	2.44	0.00	36.89	57.05	64.40	66.92	79.89	-0.173	-0.139
31.340	40.63	355.99	0.014	0.033	24.936	30.279	96.29	-3761.65	-4.74	-1549.50	28.38	-55.71	2.43	0.00	36.77	57.27	64.53	67.11	79.92	-0.176	-0.143
31.360	40.64	354.04	0.017	0.034	24.936	30.454	96.23	-3724.88	-13.86	-1561.15	28.97	-62.38	2.39	0.01	36.77	57.48	64.66	67.33	79.90	-0.181	-0.148
31.380	40.67	351.93	0.020	0.030	24.935	30.657	96.43	-3733.87	-21.94	-1587.37	38.29	-71.54	2.35	0.01	36.61	57.68	64.81	67.59	79.90	-0.187	-0.153
31.400	40.71	350.01	0.017	0.036	24.939	30.857	96.23	-3749.55	-19.86	-1598.07	39.13	-74.85	2.35	0.01	36.67	57.95	65.00	67.81	79.92	-0.192	-0.159
31.420	40.72	348.06	0.020	0.033	24.944	31.037	96.29	-3729.36	-7.56	-1596.57	35.35	-75.14	2.34	0.00	36.69	58.15	65.18	68.10	79.89	-0.196	-0.164
31.440	40.70	346.77	0.014	0.030	24.948	31.138	96.29	-3715.77	2.93	-1604.75	41.90	-80.31	2.32	0.00	36.65	58.38	65.38	68.37	79.94	-0.199	-0.166
31.460	40.67	345.71	0.016	0.034	24.955	31.212	96.23	-3703.09	1.12	-1612.46	54.60	-75.15	2.30	0.00	36.61	58.68	65.54	68.63	79.89	-0.200	-0.168
31.480	40.68	344.97	0.017	0.033	24.960	31.286	96.23	-3657.58	3.95	-1596.72	58.82	-56.33	2.29	0.00	36.57	58.85	65.71	68.91	79.92	-0.202	-0.170
31.500	40.66	344.46	0.017	0.033	24.964	31.318	96.36	-3599.92	6.94	-1557.03	43.06	-47.06	2.31	0.00	36.53	59.14	65.90	69.11	79.90	-0.203	-0.171
31.520	40.64	344.11	0.016	0.034	24.963	31.336	96.29	-3565.90	-4.57	-1539.02	29.08	-55.94	2.32	0.00	36.49	59.35	66.09	69.39	79.92	-0.203	-0.172
31.540	40.63	343.64	0.020	0.034	24.965	31.368	96.23	-3558.80	-20.45	-1551.12	32.71	-68.49	2.29	0.01	36.53	59.64	66.29	69.62	79.91	-0.204	-0.172
31.560	40.58	343.17	0.026	0.036	24.967	31.371	96.36	-3576.29	-23.72	-1567.71	39.80	-71.38	2.28	0.02	36.38	59.86	66.48	69.88	79.90	-0.204	-0.172
31.580	40.53	342.90	0.024	0.030	24.968	31.363	96.36	-3589.68	-7.18	-1560.98	34.52	-71.68	2.30	0.00	36.47	60.11	66.72	70.18	79.93	-0.204	-0.172
31.600	40.50	342.70	0.019	0.031	24.968	31.356	96.29	-3606.16	4.57	-1559.77	33.94	-79.48	2.31	0.00	36.42	60.34	66.96	70.47	79.89	-0.204	-0.172
31.620	40.48	342.74	0.017	0.028	24.968	31.334	96.23	-3620.90	-0.62	-1576.97	46.39	-81.14	2.30	0.00	36.44	60.59	67.19	70.75	79.93	-0.203	-0.172
31.640	40.46	342.98	0.026	0.036	24.969	31.295	96.23	-3607.03	-4.57	-1583.02	56.59	-68.35	2.28	0.00	36.40	60.84	67.40	71.00	79.90	-0.202	-0.170
31.660	40.42	342.98	0.014	0.030	24.974	31.266	96.29	-3577.26	2.24	-1556.12	51.09	-53.86	2.30	0.00	36.42	61.09	67.63	71.26	79.92	-0.201	-0.170
31.680	40.41	343.09	0.023	0.033	24.973	31.248	96.29	-3550.06	0.45	-1525.76	36.09	-48.86	2.33	0.00	36.67	61.31	67.82	71.44	79.90	-0.201	-0.169
31.700	40.39	342.86	0.020	0.033	24.975	31.252	96.23	-3540.30	-11.55	-1515.89	27.25	-56.05	2.34	0.01	36.47	61.48	68.04	71.71	79.90	-0.201	-0.169
31.720	40.37	342.43	0.017	0.031	24.972	31.276	96.36	-3573.82	-18.94	-1532.53	33.94	-69.28	2.33	0.01	36.32	61.70	68.39	71.91	79.93	-0.202	-0.170
31.740	40.37	341.76	0.016	0.033	24.971	31.341	96.29	-3622.76	-19.98	-1555.83	44.30	-71.73	2.33	0.01	36.49	61.92	68.47	72.18	79.88	-0.203	-0.172
31.760	40.36	341.22	0.020	0.031	24.970	31.384	96.36	-3653.07	-15.19	-1553.62	38.65	-71.03	2.35	0.01	36.49	62.14	68.69	72.42	79.93	-0.204	-0.173
31.780	40.37	340.83	0.023	0.030	24.968	31.423	96.23	-3671.58	-5.51	-1553.92	36.79	-79.00	2.36	0.00	36.57	62.35	68.89	72.65	79.88	-0.205	-0.174
31.800	40.37	340.55	0.016	0.031	24.966	31.449	96.16	-3677.01	1.03	-1573.57	50.79	-79.68	2.34	0.00	36.67	62.54	69.15	72.85	79.93	-0.206	-0.175
31.820	40.37	340.40	0.026	0.040	24.964	31.467	96.16	-3668.74	4.71	-1578.91	62.09	-65.93	2.32	0.00	36.61	62.71	69.33	73.05	79.90	-0.207	-0.175
31.840	40.37	340.04	0.020	0.036	24.967	31.499	96.29	-3632.57	3.75	-1555.87	51.03	-50.08	2.33	0.00	36.87	62.89	69.49	73.18	79.92	-0.207	-0.176
31.860	40.40	339.65	0.017	0.036	24.967	31.561	96.29	-3596.95	-6.51	-1524.47	29.62	-48.22	2.36	0.00	36.83	63.00	69.63	73.31	79.91	-0.209	-0.177
31.880	40.43	339.11	0.020	0.040	24.964	31.634	96.29	-3601.76	-12.15	-1526.91	27.69	-61.40	2.36	0.01	36.89	63.13	69.84	73.44	79.91	-0.211	-0.179
31.900	40.45	338.32	0.016	0.036	24.959	31.718	96.29	-3616.23	-13.22	-1552.85	39.60	-69.06	2.33	0.01	36.95	63.28	69.95	73.56	79.92	-0.213	-0.182
31.920	40.45	337.50	0.020	0.031	24.962	31.795	96.23	-3630.63	-13.86	-1566.17	39.63	-67.40	2.32	0.01	37.06	63.44	70.12	73.69	79.89	-0.215	-0.184
31.940	40.47	336.68	0.024	0.039	24.960	31.891	96.29	-3646.36	-9.21	-1572.96	33.30	-73.43	2.32	0.01	37.16	63.53	70.28	73.84	79.94	-0.217	-0.186
31.960	40.51	336.02	0.020	0.034	24.959	31.983	96.29	-3635.56	-3.62	-1585.55	37.32	-77.42	2.29	0.00	36.99	63.63	70.41	74.02	79.89	-0.220	-0.188
31.980	40.53	335.55	0.021	0.031	24.960	32.043	96.29	-3614.09	9.15	-1600.29	52.30	-72.71	2.26	-0.01	37.26	63.75	70.55	74.15	79.92	-0.221	-0.190
32.000	40.55	334.96	0.021	0.039	24.964	32.117	96.29	-3605.21	9.97	-1598.23	59.38	-64.34	2.26	-0.01	37.42	63.84	70.67	74.27	79.91	-0.223	-0.192
32.020	40.56	334.53	0.014	0.028	24.966	32.170	96.23	-3569.72	-0.70	-1564.08	44.89	-49.79	2.28	0.00	37.48	63.87	70.77	74.36	79.92	-0.224	-0.193
32.040	40.57	333.99	0.016	0.031	24.970	32.226	96.23	-3529.02	-1.18	-1535.37	28.78	-45.63	2.30	0.00	37.65	63.94	70.86	74.42	79.92	-0.225	-0.194
32.060	40.58	333.40	0.021	0.033	24.967	32.294	96.23	-3523.55	-1.98	-1533.69	26.76	-59.60	2.30	0.00	37.69	63.98	70.93	74.50	79.90	-0.227	-0.196
32.080	40.59	332.77	0.016	0.027	24.969	32.362	96.29	-3537.61	-10.68	-1552.20	36.95	-69.55	2.28	0.01	37.52	64.13	70.99	74.62	79.93	-0.228	-0.198
32.100	40.61	332.11	0.019	0.025	24.969	32.445	96.23	-3554.83	-11.21	-1565.85	42.00	-68.89	2.27	0.01	37.83	64.17	71.08	74.72	79.89	-0.230	-0.200
32.120	40.62	331.60	0.016	0.030	24.968	32.499	96.29	-3564.10	0.38	-1566.07	35.97	-71.53	2.28	0.00	37.34	64.20	71.10	74.89	79.93	-0.232	-0.201
32.140	40.61	331.33	0.016	0.031	24.968	32.522	96.29	-3557.20	4.50	-1575.68	37.44	-78.00	2.26	0.00	37.48	64.27	71.21	75.07	79.90	-0.232	-0.202
32.160	40.60	331.13	0.026	0.037	24.968	32.526	96.29	-3551.25	6.17	-1591.71	52.30	-79.25	2.23	0.00	37.63	64.32	71.24	75.20	79.92	-0.232	-0.202
32.180	40.57	330.94	0.020	0.036	24.973	32.527	96.23	-3526.52	9.13	-1591.14	60.72	-63.32	2.22	-0.01	37.56	64.39	71.32	75.33	79.92	-0.232	-0.202
32.200	40.57	330.74	0.019	0.033	24.973	32.542	96.29	-3482.32	8.78	-1555.85	47.08	-46.83	2.24	-0.01	37.52	64.44	71.35	75.44	79.90	-0.233	-0.202
32.220	40.58	330.59	0.014	0.033	24.971	32.569	96.29	-3443.38	-0.01	-1532.96	30.42	-49.35	2.25	0.00	37.52	64.44	71.43	75.55	79.94	-0.233	-0.203
32.240	40.57	330.23	0.017	0.031	24.972	32.592	96.23	-3422.64	-13.30	-1534.62	27.04	-58.27	2.23	0.01	37.48	64.55	71.48	75.66	79.89	-0.234	-0.203
32.260	40.54	329.45	0.019	0.036	24.975	32.651	96.23	-3424.92	-11.75	-1547.83	36.19	-63.93	2.21	0.01	37.46	64.63	71.57	75.75	79.93	-0.235	-0.205
32.280	40.53	328.59	0.014	0.031	24.974	32.725	96.23	-3456.65	-3.86	-1564.42	44.13	-68.49	2.21	0.00	37.38	64.73	71.65	75.91	79.89	-0.237	-0.207
32.300	40.51	327.93	0.017	0.030	24.976	32.776	96.36	-3469.63	-4.62	-1571.03	40.42	-70.12	2.21	0.00	37.36	64.80	71.73	76.10	79.92	-0.238	-0.208
32.320	40.49	327.34	0.014	0.030	24.976	32.820	96.23	-3475.38	-3.28	-1576.93	39.07	-74.88	2.20	0.00	37.36	64.92	71.84	76.27	79.91	-0.239	-0.209
32.340	40.48	327.07	0.020	0.030	24.978	32.840	96.23	-3481.61	5.29	-1584.95	50.06	-78.60	2.20	0.00	37.34	65.05	71.93	76.40	79.92	-0.239	-0.209
32.360	40.46	326.87	0.019	0.037	24.974	32.844	96.29	-3464.46	13.13	-1592.14	62.65	-66.76	2.18	-0.01	37.32	65.09	72.00	76.55	79.92	-0.240	-0.210
32.380	40.45	326.60	0.021	0.040	24.978	32.857	96.16	-3422.32	8.75	-1568.27	55.30	-48.26	2.18	-0.01	37.04	65.17	72.12	76.63	79.89	-0.240	-0.210
32.400	40.43	326.33	0.019	0.028	24.982	32.869	96.23	-3373.63	-2.15	-1534.48	33.75	-42.29	2.20	0.00	37.30	65.24	72.25	76.75	79.93	-0.240	-0.210
32.420	40.43	325.97	0.017	0.033	24.983	32.908	96.29	-3357.07	-2.42	-1522.57	26.31	-54.75	2.20	0.00	37.50	65.33	72.33	76.84	79.89	-0.241	-0.211
32.440	40.45	325.35	0.017	0.030	24.978	32.987	96.23	-3382.22	-1.46	-1533.70	35.38	-69.85	2.21	0.00	37.24	65.43	72.45	76.98	79.93	-0.243	-0.213
32.460	40.44	324.61	0.017	0.031	24.982	33.051	96.23	-3398.99	-6.77	-1558.58	44.69	-68.52	2.18	0.00	37.26	65.52	72.55	77.11	79.90	-0.244	-0.215
32.480	40.43	323.98	0.017	0.033	24.979	33.107	96.29	-3406.58	-4.81	-1568.30	40.23	-65.79	2.17	0.00	37.28	65.66	72.69	77.27	79.93	-0.246	-0.216
32.500	40.40	323.55	0.021	0.036	24.981	33.132	96.23	-3436.88	2.73	-1566.96	36.09	-77.55	2.19	0.00	37.30	65.81	72.82	77.44	79.92	-0.246	-0.216
32.520	40.37	323.32	0.019	0.033	24.979	33.129	96.23	-3443.12	12.71	-1578.68	47.58	-79.80	2.18	-0.01	37.54	65.91	72.96	77.62	79.91	-0.246	-0.216
32.540	40.35	323.24	0.014	0.031	24.982	33.118	96.29	-3434.77	15.11	-1587.59	60.35	-67.25	2.16	-0.01	37.34	66.00	73.10	77.75	79.92	-0.246	-0.216
32.560	40.32	323.24	0.014	0.033	24.981	33.095	96.29	-3428.67	6.77	-1575.25	57.45	-54.03	2.18	0.00	37.36	66.09	73.18	77.85	79.88	-0.245	-0.216
32.580	40.31	323.28	0.014	0.034	24.981	33.079	96.29	-3401.11	-4.80	-1538.74	37.46	-45.22	2.21	0.00	37.48	66.20	73.30	77.92	79.93	-0.245	-0.215
32.600	40.29	323.32	0.026	0.037	24.978	33.060	96.36	-3386.82	-3.03	-1514.05	26.25	-48.17	2.24	0.00	37.40	66.31	73.45	77.97	79.89	-0.244	-0.215
32.620	40.29	323.16	0.017	0.030	24.978	33.080	96.36	-3412.46	-0.06	-1516.94	30.82	-62.75	2.25	0.00	37.44	66.41	73.57	78.07	79.93	-0.245	-0.215
32.640	40.29	322.97	0.016	0.031	24.982	33.100	96.23	-3443.12	-5.98	-1547.17	42.63	-69.31	2.23	0.00	37.50	66.54	73.71	78.14	79.91	-0.245	-0.216
32.660	40.29	322.77	0.020	0.037	24.978	33.120	96.23	-3467.60	-11.48	-1569.62	44.48	-68.98	2.21	0.01	37.81	66.67	73.86	78.26	79.91	-0.246	-0.216
32.680	40.30	322.46	0.014	0.036	24.975	33.156	96.29	-3477.81	-4.72	-1568.69	37.20	-71.32	2.22	0.00	37.65	66.77	74.01	78.36	79.92	-0.247	-0.217
32.700	40.31	322.50	0.020	0.036	24.979	33.163	96.23	-3482.03	14.76	-1568.31	41.98	-77.05	2.22	-0.01	37.75	66.91	74.16	78.49	79.89	-0.247	-0.217
32.720	40.32	322.38	0.019	0.033	24.975	33.179	96.23	-3484.01	17.92	-1589.87	58.20	-76.69	2.19	-0.01	37.81	67.01	74.31	78.59	79.93	-0.247	-0.218
32.740	40.31	322.26	0.023	0.030	24.978	33.188	96.29	-3454.63	3.49	-1596.17	63.00	-58.50	2.16	0.00	37.91	67.10	74.44	78.60	79.88	-0.247	-0.218
32.760	40.32	321.95	0.020	0.039	24.976	33.224	96.29	-3405.70	-1.93	-1561.40	43.35	-41.64	2.18	0.00	37.99	67.15	74.53	78.66	79.93	-0.248	-0.219
32.780	40.33	321.56	0.026	0.044	24.973	33.276	96.36	-3390.14	4.46	-1522.49	24.39	-48.16	2.23	0.00	38.03	67.18	74.63	78.65	79.88	-0.250	-0.220
32.800	40.34	320.93	0.020	0.031	24.976	33.352	96.29	-3391.95	3.22	-1524.40	27.26	-61.45	2.23	0.00	38.13	67.27	74.72	78.65	79.92	-0.251	-0.222
32.820	40.41	320.23	0.019	0.030	24.980	33.479	96.36	-3391.24	-7.60	-1551.88	38.55	-64.59	2.19	0.00	38.18	67.34	74.77	78.69	79.91	-0.254	-0.225
32.840	40.48	319.49	0.014	0.031	24.978	33.615	96.36	-3403.29	-8.24	-1571.12	41.20	-65.55	2.17	0.01	38.20	67.42	74.88	78.75	79.91	-0.257	-0.228
32.860	40.54	318.98	0.016	0.027	24.980	33.719	96.23	-3417.38	2.74	-1574.50	36.30	-72.05	2.17	0.00	38.24	67.48	74.97	78.87	79.92	-0.259	-0.230
32.880	40.55	318.55	0.017	0.028	24.978	33.772	96.29	-3417.95	9.69	-1583.36	39.27	-77.19	2.16	-0.01	38.22	67.56	75.05	78.92	79.89	-0.260	-0.231
32.900	40.58	318.47	0.026	0.036	24.979	33.804	96.23	-3405.78	5.74	-1598.69	50.83	-72.01	2.13	0.00	38.22	67.56	75.12	79.02	79.92	-0.261	-0.232
32.920	40.61	318.39	0.023	0.031	24.982	33.839	96.23	-3389.62	8.75	-1598.28	60.27	-60.15	2.12	-0.01	38.22	67.59	75.16	79.10	79.90	-0.262	-0.233
32.940	40.63	318.59	0.021	0.031	24.983	33.838	96.29	-3366.16	12.05	-1568.96	53.31	-49.44	2.15	-0.01	38.15	67.61	75.24	79.16	79.92	-0.262	-0.231
32.960	40.66	318.86	0.019	0.034	24.985	33.832	96.23	-3333.83	3.92	-1534.73	33.96	-44.87	2.17	0.00	38.20	67.62	75.26	79.18	79.91	-0.262	-0.231
32.980	40.66	319.25	0.021	0.036	24.983	33.787	96.29	-3309.92	-5.36	-1520.32	25.16	-50.41	2.18	0.00	38.36	67.67	75.26	79.23	79.91	-0.261	-0.230
