TIRF Data File: Project 1320; Run 126
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
650.179	40.52	316.95	-5.979	4.020	24.980	33.735	68.11	-2464.11	1085.52	-1173.15	-7.83	15.02	2.10	-0.93	36.83	67.30	83.69	95.31	80.70	-0.260	-0.241
650.199	40.52	316.48	-5.981	4.023	24.981	33.785	67.91	-2447.00	1062.60	-1181.45	-2.68	27.72	2.07	-0.90	36.65	67.37	83.73	95.37	80.66	-0.261	-0.242
650.219	40.50	316.13	-5.981	4.023	24.981	33.807	68.05	-2399.23	1042.17	-1160.47	-11.16	44.62	2.07	-0.90	36.73	67.42	83.84	95.46	80.70	-0.261	-0.243
650.239	40.49	315.70	-5.984	4.024	24.983	33.845	68.11	-2388.09	1040.99	-1129.01	-26.20	46.28	2.12	-0.92	36.67	67.46	83.89	95.50	80.66	-0.262	-0.243
650.259	40.46	315.38	-5.987	4.021	24.984	33.851	68.05	-2415.00	1043.65	-1118.83	-34.14	34.72	2.16	-0.93	36.75	67.49	84.02	95.58	80.69	-0.262	-0.244
650.279	40.45	315.03	-5.984	4.027	24.980	33.877	68.05	-2448.32	1044.17	-1135.27	-29.53	20.40	2.16	-0.92	36.77	67.59	84.10	95.66	80.68	-0.263	-0.244
650.299	40.41	314.95	-5.985	4.026	24.981	33.855	68.05	-2453.51	1051.70	-1150.95	-21.52	19.02	2.13	-0.91	36.85	67.68	84.17	95.71	80.68	-0.262	-0.241
650.319	40.36	314.88	-5.987	4.024	24.979	33.820	68.11	-2436.35	1060.95	-1154.80	-21.10	21.02	2.11	-0.92	36.87	67.75	84.35	95.82	80.69	-0.261	-0.241
650.339	40.31	314.80	-5.987	4.021	24.982	33.785	67.91	-2427.53	1056.92	-1157.07	-22.22	13.79	2.10	-0.91	36.63	67.81	84.46	95.91	80.66	-0.261	-0.240
650.359	40.27	314.72	-5.981	4.020	24.984	33.763	67.98	-2434.50	1052.96	-1176.89	-14.11	13.02	2.07	-0.89	36.91	67.93	84.60	96.04	80.70	-0.260	-0.239
650.379	40.23	314.56	-5.981	4.030	24.980	33.748	68.05	-2443.78	1070.33	-1194.71	-2.42	22.77	2.05	-0.90	36.93	67.96	84.71	96.10	80.66	-0.260	-0.239
650.399	40.23	314.64	-5.979	4.027	24.982	33.736	68.05	-2424.61	1074.13	-1178.97	-2.21	35.66	2.06	-0.91	36.99	68.02	84.84	96.21	80.70	-0.259	-0.239
650.419	40.24	314.64	-5.987	4.021	24.982	33.743	68.05	-2381.20	1043.63	-1144.90	-19.95	46.29	2.08	-0.91	37.06	68.03	84.96	96.29	80.68	-0.260	-0.239
650.439	40.25	314.60	-5.975	4.029	24.984	33.760	68.05	-2364.36	1025.66	-1121.85	-32.60	44.35	2.11	-0.91	37.12	68.10	85.07	96.39	80.68	-0.260	-0.239
650.459	40.24	314.45	-5.984	4.030	24.985	33.768	68.05	-2413.83	1042.96	-1129.62	-29.76	27.33	2.14	-0.92	37.16	68.15	85.20	96.42	80.69	-0.260	-0.239
650.479	40.24	314.33	-5.984	4.023	24.983	33.777	68.11	-2452.70	1057.44	-1154.20	-23.42	16.56	2.13	-0.92	37.24	68.19	85.31	96.49	80.67	-0.260	-0.240
650.499	40.23	314.45	-5.982	4.032	24.981	33.761	67.98	-2455.15	1060.13	-1173.58	-20.07	16.34	2.09	-0.90	37.48	68.28	85.45	96.59	80.70	-0.260	-0.239
650.519	40.24	314.72	-5.987	4.024	24.989	33.735	68.18	-2456.96	1070.36	-1170.43	-21.32	15.54	2.10	-0.91	37.32	68.31	85.58	96.68	80.66	-0.259	-0.239
650.539	40.25	314.99	-5.982	4.027	24.986	33.722	67.98	-2435.10	1075.71	-1168.26	-19.34	14.07	2.08	-0.92	37.36	68.41	85.70	96.76	80.70	-0.259	-0.238
650.559	40.27	315.27	-5.984	4.018	24.990	33.704	67.98	-2418.32	1068.25	-1176.76	-10.95	15.45	2.06	-0.91	37.46	68.45	85.81	96.85	80.67	-0.259	-0.238
650.579	40.28	315.42	-5.981	4.027	24.990	33.695	68.05	-2395.43	1057.82	-1185.19	-2.20	27.85	2.02	-0.89	37.48	68.48	85.95	96.98	80.69	-0.258	-0.238
650.599	40.28	315.54	-5.984	4.026	24.990	33.686	68.11	-2358.83	1049.07	-1161.69	-9.60	45.51	2.03	-0.90	37.48	68.51	86.05	97.04	80.68	-0.258	-0.238
650.619	40.32	315.70	-5.981	4.021	24.997	33.697	67.98	-2340.59	1039.33	-1126.31	-26.05	48.91	2.08	-0.92	37.44	68.53	86.13	97.13	80.69	-0.258	-0.238
650.639	40.36	315.74	-5.981	4.023	24.997	33.732	67.98	-2350.86	1029.15	-1112.31	-34.08	37.97	2.11	-0.93	37.48	68.50	86.19	97.20	80.69	-0.259	-0.239
650.659	40.34	315.85	-5.981	4.023	24.995	33.704	68.05	-2373.08	1032.13	-1123.25	-29.28	27.37	2.11	-0.92	37.48	68.51	86.27	97.26	80.66	-0.258	-0.238
650.679	40.32	316.09	-5.979	4.029	24.998	33.656	67.98	-2389.26	1046.34	-1137.15	-23.79	23.26	2.10	-0.92	37.54	68.54	86.30	97.30	80.70	-0.257	-0.237
650.699	40.31	316.48	-5.984	4.021	24.997	33.610	68.05	-2391.33	1062.08	-1143.79	-25.39	20.49	2.09	-0.93	37.59	68.63	86.36	97.39	80.66	-0.256	-0.236
650.719	40.30	317.18	-5.987	4.026	25.000	33.524	68.11	-2395.08	1075.52	-1148.55	-24.70	16.52	2.09	-0.94	37.59	68.66	86.43	97.43	80.70	-0.254	-0.234
650.739	40.31	317.85	-5.981	4.023	24.997	33.465	68.05	-2399.90	1083.77	-1163.93	-16.26	16.67	2.06	-0.93	37.61	68.66	86.46	97.50	80.67	-0.253	-0.232
650.759	40.33	318.74	-5.987	4.027	24.998	33.386	68.05	-2394.33	1100.45	-1171.82	-5.91	26.34	2.04	-0.94	37.56	68.70	86.52	97.58	80.69	-0.251	-0.231
650.779	40.34	319.60	-5.982	4.016	24.997	33.308	68.11	-2379.41	1107.73	-1164.58	-5.15	37.38	2.04	-0.95	37.52	68.70	86.57	97.66	80.68	-0.250	-0.229
650.799	40.33	320.54	-5.984	4.023	24.993	33.203	68.05	-2364.31	1104.40	-1142.72	-18.78	44.40	2.07	-0.97	37.59	68.75	86.60	97.72	80.67	-0.247	-0.226
650.819	40.32	321.40	-5.988	4.016	24.997	33.106	67.98	-2346.83	1099.38	-1124.25	-32.37	44.37	2.09	-0.98	37.46	68.69	86.65	97.75	80.69	-0.245	-0.224
650.839	40.33	322.22	-5.982	4.021	24.999	33.026	68.05	-2367.81	1113.34	-1126.62	-32.41	30.01	2.10	-0.99	37.54	68.73	86.71	97.78	80.66	-0.243	-0.222
650.859	40.32	323.00	-5.981	4.021	24.997	32.942	67.98	-2410.00	1136.55	-1147.61	-23.88	18.65	2.10	-0.99	37.67	68.73	86.73	97.84	80.70	-0.241	-0.220
650.879	40.34	323.83	-5.982	4.030	24.993	32.874	68.05	-2412.84	1153.62	-1164.01	-18.88	21.13	2.07	-0.99	37.52	68.78	86.79	97.89	80.66	-0.240	-0.219
650.899	40.36	324.72	-5.981	4.029	24.996	32.798	68.05	-2392.84	1162.15	-1158.63	-21.87	21.07	2.07	-1.00	37.46	68.82	86.77	97.94	80.70	-0.238	-0.217
650.919	40.37	325.58	-5.987	4.023	24.999	32.715	68.05	-2385.05	1169.88	-1158.45	-18.81	17.26	2.06	-1.01	37.50	68.83	86.85	98.01	80.69	-0.236	-0.215
650.939	40.37	326.21	-5.984	4.020	24.998	32.653	67.98	-2376.67	1175.15	-1170.58	-8.35	22.33	2.03	-1.00	37.48	68.86	86.87	98.05	80.68	-0.234	-0.213
650.959	40.36	326.72	-5.978	4.027	24.996	32.595	68.05	-2358.46	1171.84	-1173.10	-5.05	37.79	2.01	-1.00	37.50	68.82	86.93	98.10	80.69	-0.233	-0.212
650.979	40.34	327.34	-5.987	4.030	24.995	32.517	67.98	-2332.21	1168.26	-1146.85	-18.04	50.20	2.03	-1.02	37.54	68.83	86.93	98.13	80.67	-0.231	-0.210
650.999	40.34	327.81	-5.984	4.024	24.995	32.470	68.11	-2333.49	1169.59	-1119.80	-32.15	45.29	2.08	-1.04	37.59	68.85	87.01	98.16	80.71	-0.230	-0.209
651.019	40.36	328.32	-5.984	4.026	24.998	32.439	68.05	-2340.26	1171.22	-1114.31	-33.95	34.51	2.10	-1.05	37.54	68.79	87.03	98.17	80.67	-0.229	-0.208
651.039	40.37	328.75	-5.982	4.027	25.000	32.400	68.05	-2339.62	1173.58	-1127.37	-29.19	29.90	2.08	-1.04	37.71	68.78	87.04	98.18	80.70	-0.228	-0.207
651.059	40.38	329.30	-5.979	3.994	25.006	32.354	68.11	-2361.75	1188.71	-1148.16	-26.70	24.12	2.06	-1.04	37.63	68.78	87.07	98.18	80.67	-0.227	-0.206
651.079	40.38	329.92	-5.984	4.027	24.994	32.293	67.91	-2388.27	1214.85	-1161.17	-26.62	17.98	2.06	-1.05	37.63	68.79	87.09	98.20	80.69	-0.226	-0.205
651.099	40.39	330.82	-5.982	4.024	24.997	32.216	68.05	-2389.29	1252.62	-1173.62	-19.86	18.33	2.04	-1.07	37.65	68.78	87.15	98.24	80.69	-0.224	-0.203
651.119	40.43	331.80	-5.979	4.020	24.998	32.151	68.05	-2375.84	1274.85	-1180.83	-10.15	20.37	2.01	-1.08	37.65	68.73	87.15	98.27	80.68	-0.223	-0.201
651.139	40.42	332.89	-5.979	4.024	24.999	32.042	67.98	-2341.81	1270.10	-1182.38	-5.62	33.04	1.98	-1.07	37.69	68.72	87.20	98.30	80.71	-0.220	-0.198
651.159	40.39	333.83	-5.982	4.029	24.998	31.929	67.98	-2296.99	1255.44	-1156.90	-18.46	49.00	1.99	-1.09	37.75	68.73	87.21	98.29	80.66	-0.217	-0.196
651.179	40.39	334.73	-5.985	4.021	24.997	31.843	67.98	-2281.84	1253.72	-1126.24	-33.30	48.88	2.03	-1.11	37.85	68.64	87.20	98.30	80.71	-0.215	-0.193
651.199	40.40	335.43	-5.976	4.026	24.996	31.784	68.11	-2299.24	1266.51	-1121.97	-35.08	37.07	2.05	-1.13	37.95	68.63	87.21	98.29	80.67	-0.214	-0.192
651.219	40.42	336.14	-5.984	4.029	24.992	31.729	67.91	-2319.93	1279.52	-1138.06	-29.42	29.02	2.04	-1.12	38.01	68.60	87.26	98.26	80.70	-0.212	-0.190
651.239	40.45	337.07	-5.984	4.027	24.998	31.666	68.05	-2330.13	1290.88	-1151.27	-28.46	26.40	2.02	-1.12	38.13	68.57	87.34	98.30	80.68	-0.211	-0.189
651.259	40.47	337.82	-5.981	4.029	24.994	31.615	67.98	-2319.13	1307.02	-1155.46	-29.18	24.15	2.01	-1.13	38.11	68.56	87.34	98.30	80.68	-0.209	-0.188
651.279	40.50	338.72	-5.984	4.024	24.997	31.552	68.11	-2332.46	1329.02	-1169.54	-22.15	19.07	1.99	-1.14	38.22	68.53	87.36	98.27	80.69	-0.208	-0.186
651.299	40.54	339.61	-5.981	4.024	24.997	31.498	68.18	-2358.69	1358.72	-1192.87	-9.23	20.20	1.98	-1.14	38.24	68.50	87.39	98.29	80.67	-0.206	-0.185
651.319	40.56	340.51	-5.978	4.026	24.998	31.433	67.98	-2326.09	1368.30	-1191.31	-7.08	37.63	1.95	-1.15	38.44	68.47	87.40	98.30	80.70	-0.205	-0.183
651.339	40.60	341.45	-5.981	4.021	24.999	31.379	68.05	-2292.19	1356.32	-1162.95	-20.70	49.68	1.97	-1.17	38.30	68.38	87.44	98.31	80.66	-0.203	-0.181
651.359	40.66	342.39	-5.982	4.032	24.999	31.332	67.98	-2283.62	1339.54	-1127.79	-34.92	44.77	2.02	-1.19	38.36	68.35	87.45	98.29	80.71	-0.202	-0.180
651.379	40.71	343.25	-5.984	4.024	24.999	31.293	68.05	-2267.63	1335.26	-1124.71	-32.87	37.52	2.02	-1.19	38.11	68.31	87.47	98.29	80.67	-0.201	-0.179
651.399	40.74	343.80	-5.982	4.027	25.002	31.265	68.05	-2279.67	1334.56	-1143.06	-26.84	29.20	1.99	-1.17	38.30	68.28	87.47	98.26	80.69	-0.200	-0.178
651.419	40.75	344.30	-5.981	4.027	25.000	31.233	68.05	-2298.38	1339.73	-1157.33	-26.70	26.37	1.99	-1.16	38.28	68.24	87.48	98.26	80.68	-0.200	-0.178
651.439	40.74	344.93	-5.982	4.023	25.001	31.166	67.98	-2292.81	1352.46	-1160.67	-27.26	27.69	1.98	-1.17	37.99	68.18	87.47	98.27	80.67	-0.198	-0.176
651.459	40.73	345.59	-5.976	4.027	24.998	31.099	68.18	-2297.26	1379.92	-1165.34	-20.28	25.38	1.97	-1.18	38.24	68.18	87.45	98.27	80.69	-0.196	-0.174
651.479	40.73	346.30	-5.984	4.021	24.999	31.032	67.91	-2302.26	1409.61	-1178.41	-8.29	28.96	1.95	-1.20	38.24	68.10	87.44	98.29	80.65	-0.194	-0.172
651.499	40.73	347.20	-5.982	4.024	24.999	30.952	67.91	-2266.39	1413.25	-1172.61	-9.36	45.10	1.93	-1.21	38.18	68.07	87.42	98.27	80.69	-0.192	-0.170
651.519	40.74	348.06	-5.984	4.024	25.005	30.882	68.05	-2226.47	1403.77	-1142.65	-26.13	54.53	1.95	-1.23	38.18	68.02	87.39	98.26	80.65	-0.190	-0.168
651.539	40.74	348.72	-5.985	4.021	25.003	30.830	68.05	-2225.28	1401.23	-1119.31	-37.02	47.13	1.99	-1.25	38.20	67.97	87.32	98.23	80.68	-0.189	-0.167
651.559	40.74	349.50	-5.987	4.020	25.004	30.761	68.18	-2242.71	1414.88	-1124.41	-33.18	36.57	1.99	-1.26	38.13	67.90	87.34	98.20	80.65	-0.187	-0.165
651.579	40.74	350.24	-5.982	4.023	25.005	30.693	68.05	-2258.46	1442.35	-1139.80	-28.96	32.35	1.98	-1.27	38.13	67.86	87.31	98.20	80.65	-0.185	-0.163
651.599	40.72	350.95	-5.979	4.024	25.001	30.614	67.98	-2258.19	1471.23	-1148.13	-31.32	27.48	1.97	-1.28	38.07	67.80	87.28	98.20	80.66	-0.183	-0.161
651.619	40.65	351.81	-5.987	4.023	25.001	30.486	68.11	-2251.74	1497.28	-1153.47	-28.46	22.55	1.95	-1.30	38.09	67.74	87.25	98.20	80.63	-0.180	-0.157
651.639	40.57	352.59	-5.985	4.024	25.003	30.359	68.18	-2243.19	1529.88	-1170.58	-16.88	26.36	1.92	-1.31	38.11	67.68	87.18	98.20	80.67	-0.176	-0.154
651.659	40.51	353.33	-5.984	4.029	25.002	30.254	68.05	-2228.89	1566.89	-1173.45	-10.44	37.38	1.90	-1.34	38.30	67.65	87.14	98.21	80.62	-0.174	-0.151
651.679	40.44	354.15	-5.982	4.024	25.001	30.128	68.05	-2215.64	1591.03	-1154.45	-19.52	46.27	1.92	-1.38	38.07	67.53	87.09	98.18	80.66	-0.170	-0.147
651.699	40.38	354.90	-5.982	4.026	25.000	30.020	68.05	-2181.42	1597.69	-1127.01	-34.54	50.57	1.94	-1.42	38.15	67.43	87.04	98.18	80.62	-0.167	-0.144
651.719	40.31	355.52	-5.981	4.027	25.002	29.919	67.98	-2154.51	1598.74	-1115.24	-38.89	43.61	1.93	-1.43	37.91	67.36	86.96	98.16	80.63	-0.164	-0.141
651.739	40.25	356.22	-5.984	4.027	25.004	29.815	68.05	-2155.99	1610.18	-1128.71	-32.92	32.40	1.91	-1.43	37.97	67.26	86.90	98.14	80.62	-0.161	-0.138
651.759	40.18	356.58	-5.984	4.032	25.001	29.734	67.91	-2149.10	1631.29	-1143.85	-30.24	31.19	1.88	-1.43	37.99	67.15	86.84	98.14	80.61	-0.159	-0.136
651.779	40.14	357.08	-5.982	4.023	25.003	29.661	67.98	-2135.66	1647.36	-1145.28	-30.99	27.96	1.86	-1.44	38.01	67.07	86.81	98.11	80.64	-0.157	-0.134
651.799	40.12	357.47	-5.981	4.029	24.998	29.614	68.05	-2132.95	1661.39	-1156.49	-23.24	23.12	1.84	-1.44	38.03	66.99	86.74	98.08	80.60	-0.156	-0.133
651.819	40.13	357.98	-5.982	4.023	24.999	29.583	68.05	-2123.85	1677.79	-1168.70	-13.20	33.35	1.82	-1.44	38.26	66.91	86.66	98.04	80.63	-0.155	-0.132
651.839	40.20	358.41	-5.978	4.030	24.995	29.595	68.11	-2104.43	1689.80	-1155.14	-18.20	48.25	1.82	-1.46	38.05	66.76	86.62	98.02	80.60	-0.155	-0.132
651.859	40.25	359.08	-5.975	4.030	24.995	29.582	67.98	-2087.12	1680.62	-1128.84	-34.38	50.08	1.85	-1.49	38.03	66.67	86.49	97.97	80.63	-0.155	-0.132
651.879	40.27	359.86	-5.984	4.026	24.998	29.531	67.98	-2072.92	1656.80	-1117.85	-43.16	45.58	1.85	-1.48	38.03	66.58	86.41	97.92	80.62	-0.154	-0.130
651.899	40.30	360.52	-5.985	4.018	24.994	29.493	67.98	-2086.20	1664.58	-1136.47	-36.75	39.52	1.84	-1.46	38.01	66.45	86.33	97.89	80.62	-0.153	-0.129
651.919	40.31	361.38	-5.984	4.027	24.994	29.434	67.98	-2116.61	1712.11	-1151.42	-30.79	30.22	1.84	-1.49	38.03	66.39	86.24	97.82	80.64	-0.151	-0.127
651.939	40.36	362.20	-5.982	4.021	24.993	29.404	68.05	-2104.31	1743.84	-1149.25	-31.10	23.41	1.83	-1.52	38.05	66.31	86.16	97.81	80.62	-0.150	-0.126
651.959	40.43	363.26	-5.976	4.033	24.987	29.367	68.11	-2075.74	1745.94	-1151.48	-27.34	22.93	1.80	-1.52	38.09	66.22	86.06	97.79	80.65	-0.149	-0.125
651.979	40.48	364.20	-5.981	4.026	24.994	29.328	68.05	-2059.33	1734.82	-1167.78	-20.16	29.83	1.76	-1.49	38.11	66.19	86.02	97.75	80.61	-0.148	-0.124
651.999	40.52	364.86	-5.985	4.021	24.993	29.301	68.11	-2034.66	1731.61	-1170.94	-19.63	44.78	1.74	-1.48	38.15	66.09	85.89	97.74	80.66	-0.147	-0.123
652.019	40.53	365.57	-5.984	4.024	24.991	29.255	68.05	-2017.79	1750.43	-1146.67	-29.65	55.68	1.76	-1.53	38.18	66.04	85.81	97.69	80.63	-0.146	-0.122
652.039	40.54	366.31	-5.982	4.030	24.987	29.206	68.05	-2015.71	1772.03	-1122.80	-38.74	48.97	1.80	-1.58	38.11	65.98	85.72	97.62	80.64	-0.144	-0.121
652.059	40.56	367.05	-5.979	4.029	24.990	29.160	68.11	-2016.69	1763.20	-1125.97	-40.16	37.85	1.79	-1.57	38.20	65.90	85.67	97.59	80.64	-0.143	-0.119
652.079	40.58	367.68	-5.978	4.023	24.989	29.121	68.18	-2014.33	1763.31	-1146.19	-37.67	31.85	1.76	-1.54	38.28	65.82	85.58	97.55	80.64	-0.142	-0.118
652.099	40.53	368.30	-5.984	4.024	24.991	29.034	68.05	-2003.84	1798.93	-1151.25	-37.27	29.39	1.74	-1.56	38.30	65.75	85.51	97.52	80.66	-0.139	-0.115
652.119	40.46	368.85	-5.987	4.023	24.989	28.944	68.32	-2000.80	1849.35	-1156.44	-29.44	20.86	1.73	-1.60	38.38	65.71	85.42	97.49	80.63	-0.137	-0.113
652.139	40.41	369.51	-5.984	4.021	24.989	28.856	68.11	-1978.93	1882.47	-1170.97	-17.50	22.79	1.69	-1.61	38.38	65.59	85.34	97.43	80.67	-0.134	-0.110
652.159	40.36	370.06	-5.987	4.024	24.991	28.777	68.18	-1940.65	1895.52	-1170.74	-17.10	38.64	1.66	-1.62	38.44	65.47	85.23	97.40	80.64	-0.132	-0.107
652.179	40.30	370.53	-5.981	4.024	24.989	28.701	68.25	-1911.41	1895.33	-1143.80	-32.10	47.83	1.67	-1.66	38.46	65.40	85.09	97.36	80.67	-0.129	-0.105
652.199	40.23	371.00	-5.982	4.024	24.989	28.611	68.32	-1882.52	1893.57	-1123.26	-42.93	45.84	1.68	-1.69	38.38	65.25	84.98	97.31	80.65	-0.127	-0.102
652.219	40.15	371.39	-5.981	4.032	24.987	28.525	68.38	-1854.61	1905.54	-1128.07	-40.78	39.80	1.64	-1.69	38.40	65.17	84.88	97.29	80.66	-0.124	-0.100
652.239	40.05	371.70	-5.984	4.020	24.990	28.435	68.32	-1852.38	1931.75	-1142.96	-35.44	31.33	1.62	-1.69	38.40	65.03	84.76	97.23	80.66	-0.121	-0.097
652.259	39.98	372.09	-5.981	4.024	24.987	28.352	68.45	-1840.96	1959.69	-1147.71	-35.28	26.27	1.60	-1.71	38.40	64.96	84.65	97.18	80.65	-0.119	-0.094
652.279	39.92	372.48	-5.985	4.029	24.988	28.279	68.38	-1806.08	1978.43	-1149.93	-33.40	24.23	1.57	-1.72	38.42	64.83	84.51	97.11	80.69	-0.116	-0.092
652.299	39.87	372.87	-5.982	4.027	24.984	28.217	68.45	-1789.75	2004.24	-1159.66	-23.85	22.62	1.54	-1.73	38.20	64.68	84.38	97.08	80.65	-0.115	-0.090
652.319	39.86	373.26	-5.987	4.026	24.985	28.177	68.32	-1765.38	2035.90	-1163.97	-15.24	32.72	1.52	-1.75	38.36	64.58	84.22	97.02	80.69	-0.113	-0.088
652.339	39.87	373.81	-5.987	4.020	24.986	28.142	68.38	-1726.36	2044.23	-1147.32	-24.37	46.48	1.50	-1.78	38.30	64.48	84.10	96.97	80.66	-0.112	-0.087
652.359	39.87	374.32	-5.984	4.021	24.986	28.107	68.45	-1710.02	2030.55	-1126.48	-40.87	45.40	1.52	-1.80	38.26	64.32	83.95	96.91	80.68	-0.111	-0.086
652.379	39.88	374.98	-5.984	4.030	24.985	28.061	68.38	-1718.82	2021.89	-1124.79	-45.73	33.92	1.53	-1.80	38.40	64.19	83.81	96.87	80.67	-0.110	-0.085
652.399	39.89	375.65	-5.982	4.023	24.987	28.021	68.45	-1714.49	2049.38	-1138.56	-38.97	27.42	1.51	-1.80	38.20	64.10	83.70	96.84	80.66	-0.108	-0.083
652.419	39.90	376.43	-5.985	4.018	24.986	27.966	68.38	-1693.39	2089.15	-1141.54	-35.28	22.80	1.48	-1.83	38.20	63.97	83.54	96.78	80.68	-0.107	-0.082
652.439	39.94	377.21	-5.990	4.020	24.984	27.941	68.38	-1669.65	2102.78	-1139.09	-33.49	16.35	1.47	-1.85	38.18	63.91	83.40	96.71	80.65	-0.106	-0.081
652.459	40.00	377.99	-5.985	4.026	24.979	27.922	68.38	-1660.17	2105.21	-1152.99	-26.07	17.54	1.44	-1.83	38.15	63.81	83.23	96.68	80.69	-0.105	-0.080
652.479	40.08	378.74	-5.982	4.024	24.981	27.926	68.45	-1645.50	2116.69	-1157.79	-23.62	31.20	1.42	-1.83	38.15	63.69	83.09	96.62	80.65	-0.105	-0.080
652.499	40.14	379.60	-5.982	4.021	24.978	27.905	68.52	-1631.26	2132.32	-1135.93	-32.59	41.02	1.44	-1.88	38.13	63.56	82.95	96.59	80.69	-0.105	-0.080
652.519	40.21	380.49	-5.985	4.021	24.978	27.884	68.59	-1626.31	2141.22	-1117.58	-41.20	37.93	1.46	-1.92	37.91	63.46	82.80	96.52	80.67	-0.104	-0.079
652.539	40.30	381.28	-5.979	4.027	24.976	27.888	68.65	-1616.11	2134.48	-1122.31	-41.98	29.83	1.44	-1.90	38.07	63.37	82.65	96.50	80.67	-0.104	-0.079
652.559	40.39	382.21	-5.985	4.021	24.974	27.881	68.65	-1612.92	2124.90	-1142.95	-39.56	22.73	1.41	-1.86	38.03	63.30	82.55	96.43	80.68	-0.104	-0.079
652.579	40.43	383.03	-5.976	4.023	24.973	27.854	68.72	-1599.04	2130.14	-1140.01	-40.74	18.27	1.40	-1.87	38.05	63.21	82.43	96.37	80.67	-0.103	-0.078
652.599	40.46	383.70	-5.987	4.020	24.970	27.821	68.72	-1580.59	2147.81	-1142.94	-34.07	15.64	1.38	-1.88	38.07	63.19	82.35	96.37	80.69	-0.102	-0.077
652.619	40.48	384.44	-5.982	4.021	24.970	27.787	68.59	-1577.92	2160.28	-1159.37	-22.68	16.54	1.36	-1.86	38.11	63.15	82.22	96.29	80.66	-0.101	-0.076
652.639	40.51	385.11	-5.987	4.023	24.969	27.758	68.79	-1564.48	2166.19	-1164.63	-21.35	29.06	1.34	-1.86	38.07	63.09	82.13	96.27	80.69	-0.100	-0.075
652.659	40.54	385.85	-5.984	4.024	24.967	27.727	68.79	-1541.90	2165.63	-1142.63	-36.84	40.95	1.35	-1.90	38.09	63.02	82.03	96.23	80.66	-0.100	-0.074
652.679	40.60	386.51	-5.984	4.018	24.971	27.717	68.86	-1536.94	2161.07	-1129.39	-46.48	35.34	1.36	-1.91	38.13	62.96	81.95	96.20	80.69	-0.099	-0.073
652.699	40.64	387.14	-5.982	4.027	24.966	27.698	68.92	-1539.48	2158.78	-1137.29	-43.91	26.57	1.35	-1.90	38.05	62.87	81.87	96.16	80.68	-0.099	-0.073
652.719	40.62	387.76	-5.981	4.023	24.968	27.641	69.13	-1536.48	2174.16	-1147.66	-39.76	19.44	1.34	-1.89	37.95	62.81	81.81	96.08	80.67	-0.097	-0.071
652.739	40.58	388.31	-5.984	4.032	24.965	27.573	68.99	-1518.04	2202.37	-1147.23	-39.15	11.87	1.32	-1.92	38.07	62.81	81.73	96.04	80.69	-0.095	-0.068
652.759	40.53	388.78	-5.981	4.021	24.968	27.508	68.92	-1469.83	2217.17	-1149.25	-34.50	13.57	1.28	-1.93	38.11	62.71	81.65	96.01	80.66	-0.092	-0.066
652.779	40.54	389.17	-5.978	4.029	24.964	27.490	69.19	-1452.99	2214.93	-1165.80	-25.81	18.30	1.25	-1.90	38.01	62.70	81.57	95.97	80.71	-0.092	-0.066
652.799	40.58	389.37	-5.984	4.018	24.969	27.501	69.06	-1459.55	2205.53	-1167.57	-25.01	26.65	1.25	-1.89	38.09	62.62	81.51	95.91	80.66	-0.092	-0.066
652.819	40.60	389.60	-5.984	4.029	24.964	27.494	69.13	-1441.12	2196.67	-1146.12	-37.82	37.04	1.26	-1.92	38.09	62.55	81.45	95.88	80.70	-0.092	-0.066
652.839	40.54	390.11	-5.987	4.024	24.965	27.424	69.06	-1425.72	2195.48	-1132.59	-48.12	29.01	1.26	-1.94	38.11	62.52	81.35	95.81	80.67	-0.090	-0.063
652.859	40.46	390.66	-5.985	4.023	24.966	27.326	69.13	-1400.78	2215.42	-1141.59	-47.58	18.21	1.23	-1.94	38.26	62.43	81.29	95.78	80.68	-0.086	-0.060
652.879	40.38	391.12	-5.984	4.026	24.967	27.239	69.06	-1330.58	2252.54	-1149.02	-42.44	18.52	1.16	-1.96	37.83	62.37	81.21	95.72	80.68	-0.083	-0.057
652.899	40.34	391.48	-5.984	4.026	24.967	27.193	69.13	-1302.52	2282.21	-1146.78	-36.55	4.91	1.14	-1.99	38.18	62.33	81.15	95.66	80.66	-0.082	-0.055
652.919	40.31	391.79	-5.988	4.021	24.966	27.146	69.13	-1295.27	2286.70	-1158.91	-29.07	-2.68	1.12	-1.97	38.24	62.29	81.09	95.62	80.69	-0.080	-0.054
652.939	40.27	392.10	-5.988	4.024	24.967	27.099	69.06	-1250.80	2287.62	-1173.58	-27.48	14.21	1.07	-1.95	38.01	62.20	80.99	95.59	80.66	-0.079	-0.052
652.959	40.23	392.41	-5.988	4.024	24.967	27.053	69.06	-1201.61	2308.47	-1159.80	-38.05	25.27	1.04	-1.99	38.22	62.11	80.91	95.53	80.70	-0.077	-0.051
652.979	40.19	392.84	-5.981	4.020	24.970	26.998	68.99	-1162.34	2332.34	-1137.97	-46.42	22.67	1.02	-2.05	38.22	62.05	80.85	95.49	80.66	-0.075	-0.049
