ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
sec,kph,rpm,deg,deg,cm,cm,kPa,N,N,N,N-m,N-m,none,none,deg C,deg C,deg C,deg C,deg F,none
3.040,0.16,2.37,-0.015,0.018,25.259,17.409,54.70,-33.69,-16.49,-1082.18,-0.84,-3.16,0.03,0.02,32.39,38.38,46.43,47.10,84.05,0.451
3.060,0.14,2.22,-0.011,0.021,25.258,16.405,54.83,-31.14,-15.81,-1081.91,-0.40,-2.75,0.03,0.01,26.96,38.32,46.41,47.08,84.02,0.540
3.080,0.13,2.18,-0.009,0.022,25.256,16.132,54.63,-34.22,-15.81,-1081.08,-0.31,-3.39,0.03,0.01,24.35,38.33,46.45,47.11,84.06,0.566
3.100,0.12,2.02,-0.012,0.024,25.254,15.543,54.70,-32.97,-16.53,-1079.17,-1.06,-3.32,0.03,0.02,29.22,38.35,46.43,47.08,84.02,0.625
3.120,0.15,1.94,-0.009,0.022,25.258,20.624,54.70,-31.90,-15.82,-1079.75,-0.67,-2.85,0.03,0.01,32.41,38.33,46.45,47.08,84.06,0.225
3.140,0.16,1.94,-0.011,0.022,25.258,21.260,54.70,-33.73,-16.51,-1080.49,-0.69,-3.42,0.03,0.02,30.60,38.32,46.46,47.08,84.02,0.188
3.160,0.14,1.90,-0.012,0.024,25.260,19.098,54.77,-31.94,-16.52,-1081.20,-0.62,-3.11,0.03,0.02,25.65,38.35,46.43,47.08,84.05,0.323
3.180,0.12,1.79,-0.012,0.021,25.258,18.275,54.70,-32.70,-15.11,-1078.91,-0.46,-3.20,0.03,0.01,25.37,38.35,46.46,47.07,84.04,0.382
3.200,0.13,1.71,-0.003,0.028,25.261,19.835,54.70,-34.76,-15.15,-1078.21,-0.59,-3.63,0.03,0.01,30.27,38.35,46.41,47.07,84.04,0.274
3.220,0.15,1.63,-0.009,0.021,25.256,23.819,54.70,-31.89,-17.20,-1081.19,-0.71,-2.85,0.03,0.02,32.94,38.35,46.43,47.11,84.05,0.060
3.240,0.14,1.55,-0.009,0.022,25.258,24.221,54.77,-31.94,-16.51,-1080.48,-0.69,-3.11,0.03,0.02,29.91,38.36,46.41,47.07,84.02,0.043
3.260,0.13,1.51,-0.012,0.022,25.260,22.395,54.63,-32.44,-15.83,-1080.02,-1.03,-3.09,0.03,0.01,25.20,38.39,46.43,47.08,84.06,0.128
3.280,0.11,1.55,-0.011,0.022,25.256,19.442,54.63,-31.68,-15.13,-1082.16,-0.65,-2.99,0.03,0.01,25.51,38.38,46.43,47.10,84.02,0.299
3.300,0.12,1.44,-0.006,0.025,25.259,21.891,54.70,-34.49,-15.15,-1079.18,-0.84,-3.51,0.03,0.01,30.40,38.39,46.45,47.10,84.06,0.154
3.320,0.14,1.44,-0.009,0.021,25.258,26.200,54.77,-32.93,-17.21,-1081.58,-1.24,-3.06,0.03,0.02,33.06,38.38,46.46,47.13,84.02,-0.036
3.340,0.14,1.36,-0.012,0.022,25.256,26.797,54.63,-32.71,-15.13,-1082.17,-0.65,-3.21,0.03,0.01,29.93,38.39,46.46,47.10,84.04,-0.058
3.360,0.12,1.67,-0.005,0.025,25.261,18.817,54.63,-33.99,-15.14,-1084.09,-0.04,-3.53,0.03,0.01,25.25,38.42,46.45,47.14,84.04,0.342
3.380,0.11,2.14,-0.015,0.021,25.258,14.113,54.70,-31.67,-15.82,-1082.16,-0.75,-2.99,0.03,0.01,25.71,38.38,46.41,47.13,84.02,0.790
3.400,0.11,2.57,-0.006,0.025,25.257,11.270,54.77,-32.97,-15.14,-1082.77,-0.40,-3.32,0.03,0.01,30.54,38.40,46.40,47.11,84.05,1.241
3.420,0.14,2.80,-0.008,0.027,25.257,13.416,54.70,-32.98,-15.87,-1080.27,-1.41,-3.33,0.03,0.01,33.10,38.38,46.41,47.15,84.02,0.883
3.440,0.14,2.76,-0.005,0.024,25.260,13.605,54.70,-32.93,-15.84,-1080.14,-1.21,-3.06,0.03,0.01,28.87,38.40,46.43,47.15,84.06,0.857
3.460,0.12,2.73,-0.006,0.021,25.258,11.985,54.63,-33.74,-15.12,-1079.31,-0.99,-3.42,0.03,0.01,24.74,38.38,46.46,47.13,84.02,1.107
3.480,0.12,2.61,-0.006,0.030,25.257,12.524,54.70,-33.20,-15.18,-1080.86,-1.05,-3.18,0.03,0.01,28.03,38.40,46.43,47.17,84.06,1.017
3.500,0.14,2.45,-0.011,0.024,25.260,14.836,54.63,-33.47,-14.45,-1082.30,-0.72,-3.30,0.03,0.01,31.82,38.38,46.48,47.15,84.03,0.703
3.520,0.16,2.33,-0.008,0.025,25.257,18.231,54.77,-33.74,-15.16,-1080.28,-1.28,-3.42,0.03,0.01,30.91,38.39,46.45,47.14,84.03,0.385
3.540,0.16,2.22,-0.008,0.024,25.260,18.637,54.70,-31.42,-15.15,-1081.70,-1.10,-2.88,0.03,0.01,25.92,38.38,46.48,47.17,84.05,0.355
3.560,0.15,2.14,-0.011,0.022,25.262,18.739,54.77,-36.78,-15.13,-1080.29,-1.26,-3.80,0.03,0.01,27.16,38.39,46.48,47.14,84.01,0.348
3.580,0.14,1.98,-0.011,0.024,25.260,18.969,54.63,-33.21,-15.84,-1081.00,-1.30,-3.18,0.03,0.01,31.31,38.38,46.51,47.14,84.06,0.332
3.600,0.17,1.90,-0.012,0.024,25.258,23.645,54.77,-32.67,-14.45,-1083.60,-0.37,-2.94,0.03,0.01,31.13,38.36,46.49,47.13,84.02,0.068
3.620,0.17,1.87,-0.011,0.022,25.256,23.477,54.63,-35.26,-15.83,-1081.01,-1.29,-3.61,0.03,0.01,26.08,38.36,46.51,47.13,84.05,0.076
3.640,0.16,1.79,-0.008,0.022,25.260,23.812,54.77,-32.93,-17.92,-1081.84,-1.71,-3.07,0.03,0.02,27.02,38.38,46.49,47.11,84.02,0.061
3.660,0.16,1.75,-0.008,0.025,25.259,24.344,54.63,-32.94,-15.16,-1081.83,-1.29,-3.07,0.03,0.01,31.17,38.38,46.51,47.11,84.05,0.038
3.680,0.18,1.67,-0.008,0.021,25.262,28.446,54.63,-33.97,-14.43,-1082.43,-0.88,-3.28,0.03,0.01,31.56,38.39,46.51,47.15,84.03,-0.112
3.700,0.17,1.59,-0.012,0.022,25.262,28.289,54.77,-29.90,-15.85,-1081.82,-1.38,-2.69,0.03,0.01,26.37,38.42,46.54,47.15,84.02,-0.107
3.720,0.16,1.51,-0.011,0.017,25.263,27.298,54.70,-33.24,-15.80,-1083.15,-0.99,-3.45,0.03,0.01,26.10,38.40,46.52,47.15,84.06,-0.075
3.740,0.15,1.47,-0.006,0.021,25.262,26.344,54.83,-31.18,-17.22,-1083.14,-1.24,-3.02,0.03,0.02,30.66,38.40,46.51,47.18,84.02,-0.041
3.760,0.16,1.47,-0.015,0.027,25.259,28.861,54.63,-30.44,-15.19,-1079.19,-2.01,-2.93,0.03,0.01,32.72,38.40,46.54,47.17,84.06,-0.125
3.780,0.17,1.47,-0.009,0.021,25.260,30.539,54.70,-32.27,-15.14,-1080.40,-1.43,-3.50,0.03,0.01,27.49,38.40,46.49,47.17,84.02,-0.173
3.800,0.15,1.59,-0.009,0.025,25.261,24.404,54.70,-30.43,-15.86,-1083.13,-1.05,-2.93,0.03,0.01,24.92,38.40,46.46,47.20,84.05,0.035
3.820,0.14,2.10,-0.008,0.025,25.261,17.910,54.63,-30.97,-14.47,-1085.29,-0.55,-3.16,0.03,0.01,29.64,38.40,46.48,47.20,84.04,0.410
3.840,0.16,2.53,-0.009,0.027,25.261,16.333,54.70,-34.58,-15.17,-1084.01,-1.02,-4.04,0.03,0.01,32.64,38.39,46.49,47.20,84.03,0.547
3.860,0.17,2.80,-0.009,0.024,25.260,16.063,54.77,-30.97,-15.86,-1081.10,-1.48,-3.17,0.03,0.01,28.91,38.39,46.49,47.20,84.05,0.573
3.880,0.15,2.88,-0.006,0.024,25.262,13.910,54.63,-32.30,-15.15,-1081.70,-1.10,-3.76,0.03,0.01,24.74,38.39,46.48,47.20,84.02,0.816
3.900,0.14,2.84,-0.014,0.024,25.264,13.231,54.70,-31.50,-14.46,-1081.57,-0.81,-3.40,0.03,0.01,28.46,38.36,46.49,47.20,84.06,0.909
3.920,0.15,2.57,-0.006,0.022,25.264,15.122,54.63,-28.68,-15.14,-1080.70,-0.83,-2.88,0.03,0.01,32.03,38.39,46.48,47.23,84.01,0.671
3.940,0.17,2.53,-0.011,0.024,25.262,17.800,54.77,-32.57,-15.84,-1080.15,-1.21,-3.88,0.03,0.01,30.38,38.39,46.49,47.26,84.06,0.419
3.960,0.16,2.41,-0.012,0.024,25.262,17.640,54.70,-29.44,-18.63,-1078.82,-2.02,-2.98,0.03,0.02,25.53,38.38,46.51,47.24,84.03,0.432
3.980,0.14,2.26,-0.011,0.018,25.265,16.669,54.77,-30.02,-14.41,-1079.75,-0.42,-3.47,0.03,0.01,27.04,38.35,46.49,47.24,84.04,0.516
4.000,0.14,2.22,-0.009,0.027,25.261,16.405,54.77,-33.34,-15.17,-1076.56,-1.56,-3.97,0.03,0.01,31.25,38.36,46.51,47.27,84.03,0.540
4.020,0.17,2.10,-0.006,0.031,25.260,20.855,54.83,-31.00,-16.59,-1077.13,-1.55,-3.43,0.03,0.02,32.13,38.38,46.52,47.26,84.03,0.211
4.040,0.15,1.94,-0.009,0.027,25.263,20.624,54.77,-32.58,-13.78,-1076.42,-1.16,-3.88,0.03,0.01,26.77,38.36,46.51,47.27,84.05,0.225
4.060,0.15,1.87,-0.008,0.021,25.264,20.825,54.63,-30.52,-15.13,-1077.00,-1.08,-3.45,0.03,0.01,25.65,38.38,46.54,47.30,84.02,0.213
4.080,0.14,1.83,-0.006,0.018,25.267,20.593,54.77,-28.73,-15.12,-1076.27,-1.16,-3.15,0.03,0.01,30.29,38.36,46.51,47.31,84.06,0.227
4.100,0.17,1.79,-0.011,0.021,25.260,24.504,54.77,-32.08,-15.13,-1075.58,-1.26,-3.90,0.03,0.01,32.80,38.38,46.56,47.33,84.02,0.031
4.120,0.16,1.71,-0.011,0.022,25.262,24.901,54.56,-32.03,-15.83,-1078.45,-1.03,-3.64,0.03,0.01,27.85,38.39,46.54,47.34,84.05,0.014
4.140,0.16,1.63,-0.012,0.021,25.264,25.336,54.63,-30.78,-15.83,-1075.69,-1.55,-3.57,0.03,0.01,24.90,38.36,46.56,47.36,84.03,-0.003
4.160,0.14,1.63,-0.009,0.021,25.262,23.061,54.77,-32.56,-15.12,-1078.33,-0.73,-3.87,0.03,0.01,29.52,38.36,46.56,47.36,84.03,0.095
4.180,0.16,1.51,-0.008,0.021,25.262,27.298,55.24,-29.49,-15.83,-1076.40,-1.46,-3.24,0.03,0.01,32.53,38.40,46.57,47.37,84.04,-0.075
4.200,0.18,1.47,-0.009,0.030,25.264,32.216,54.77,-32.36,-13.80,-1075.70,-1.27,-4.02,0.03,0.01,28.83,38.42,46.59,47.37,84.02,-0.216
4.220,0.16,1.59,-0.005,0.025,25.263,26.735,54.77,-31.56,-14.48,-1073.67,-1.80,-3.67,0.03,0.01,24.70,38.42,46.57,47.37,84.06,-0.055
4.240,0.14,1.94,-0.008,0.022,25.262,18.714,54.77,-30.51,-15.83,-1073.99,-1.38,-3.45,0.03,0.01,28.61,38.42,46.62,47.39,84.01,0.350
4.260,0.15,2.45,-0.017,0.021,25.262,16.350,54.63,-32.07,-15.12,-1075.44,-1.08,-3.90,0.03,0.01,32.07,38.43,46.62,47.40,84.06,0.545
4.280,0.17,2.84,-0.009,0.022,25.262,16.277,54.70,-30.25,-15.13,-1074.59,-1.01,-3.33,0.03,0.01,30.32,38.40,46.63,47.43,84.02,0.552
4.300,0.16,2.92,-0.012,0.025,25.261,14.571,54.70,-31.06,-13.07,-1075.31,-0.60,-3.69,0.03,0.01,25.49,38.42,46.60,47.43,84.05,0.734
4.320,0.14,2.92,-0.003,0.027,25.261,12.877,54.63,-33.11,-14.47,-1075.58,-1.18,-4.11,0.03,0.01,27.18,38.43,46.59,47.44,84.05,0.962
4.340,0.15,2.76,-0.008,0.022,25.260,14.500,54.70,-30.02,-15.84,-1074.25,-1.74,-3.48,0.03,0.01,31.35,38.43,46.60,47.46,84.02,0.742
4.360,0.17,2.65,-0.005,0.025,25.257,17.479,54.63,-31.59,-14.47,-1075.70,-1.35,-3.93,0.03,0.01,31.88,38.43,46.59,47.47,84.05,0.445
4.380,0.16,2.49,-0.011,0.021,25.260,16.590,54.63,-31.58,-14.43,-1078.44,-0.79,-3.93,0.03,0.01,26.57,38.43,46.60,47.50,84.02,0.523
4.400,0.14,2.37,-0.009,0.028,25.257,15.846,54.63,-29.04,-14.50,-1078.68,-1.20,-3.53,0.03,0.01,25.61,38.45,46.60,47.47,84.06,0.594
4.420,0.14,2.26,-0.009,0.028,25.257,16.669,54.77,-32.13,-13.80,-1077.40,-1.43,-4.17,0.03,0.01,30.32,38.43,46.60,47.50,84.02,0.515
4.440,0.16,2.14,-0.012,0.024,25.258,19.896,54.63,-30.03,-14.46,-1077.84,-1.08,-3.48,0.03,0.01,33.00,38.45,46.60,47.53,84.04,0.269
4.460,0.16,2.06,-0.011,0.024,25.258,20.050,54.77,-30.07,-13.77,-1078.68,-1.05,-3.74,0.03,0.01,28.40,38.45,46.62,47.55,84.04,0.260
4.480,0.14,1.98,-0.012,0.024,25.260,18.969,54.70,-31.58,-15.84,-1078.57,-1.21,-3.93,0.03,0.01,24.23,38.45,46.63,47.53,84.04,0.332
4.500,0.13,1.87,-0.012,0.022,25.254,18.172,54.77,-29.54,-14.46,-1077.25,-1.33,-3.50,0.03,0.01,28.36,38.45,46.62,47.53,84.05,0.390
4.520,0.15,1.79,-0.006,0.025,25.257,22.428,54.70,-30.34,-13.78,-1077.84,-0.97,-3.86,0.03,0.01,31.96,38.42,46.63,47.53,84.02,0.126
4.540,0.16,1.83,-0.009,0.022,25.256,23.302,54.70,-31.58,-15.13,-1079.03,-0.65,-3.92,0.03,0.01,31.50,38.43,46.63,47.55,84.06,0.084
4.560,0.14,1.67,-0.011,0.025,25.256,22.521,54.63,-28.77,-15.16,-1076.98,-1.11,-3.41,0.03,0.01,26.26,38.42,46.65,47.53,84.02,0.121
4.580,0.13,1.63,-0.012,0.025,25.257,20.785,54.83,-30.33,-14.46,-1077.72,-0.91,-3.86,0.03,0.01,25.10,38.43,46.67,47.55,84.05,0.215
4.600,0.13,1.59,-0.008,0.024,25.258,22.073,54.63,-30.77,-15.14,-1078.18,-0.57,-3.57,0.03,0.01,29.97,38.40,46.65,47.56,84.02,0.144
4.620,0.14,1.59,-0.012,0.017,25.259,23.627,54.77,-29.53,-14.40,-1076.74,-0.59,-3.50,0.03,0.01,32.76,38.42,46.68,47.55,84.05,0.069
4.640,0.15,1.51,-0.012,0.021,25.255,25.664,54.77,-32.35,-13.74,-1076.29,-0.94,-4.02,0.03,0.01,29.81,38.40,46.67,47.56,84.04,-0.016
4.660,0.13,1.51,-0.014,0.021,25.260,22.395,54.63,-30.25,-13.74,-1075.43,-0.86,-3.33,0.03,0.01,25.14,38.45,46.70,47.52,84.02,0.128
4.680,0.13,1.67,-0.009,0.022,25.256,20.299,54.56,-32.57,-13.74,-1076.17,-0.78,-3.87,0.03,0.01,26.26,38.45,46.67,47.55,84.05,0.244
4.700,0.12,2.10,-0.012,0.021,25.258,15.554,54.70,-30.02,-14.42,-1077.93,-0.09,-3.47,0.03,0.01,30.84,38.45,46.70,47.55,84.02,0.624
4.720,0.15,2.57,-0.011,0.021,25.256,15.122,54.63,-29.98,-13.73,-1076.74,-0.51,-3.21,0.03,0.01,33.19,38.48,46.71,47.53,84.06,0.670
4.740,0.15,2.84,-0.008,0.021,25.256,13.666,54.56,-32.58,-13.05,-1074.86,-1.01,-3.88,0.03,0.01,28.54,38.48,46.74,47.52,84.02,0.848
4.760,0.13,2.92,-0.005,0.027,25.255,11.607,54.50,-30.75,-13.78,-1077.00,-0.90,-3.31,0.03,0.01,24.49,38.51,46.74,47.55,84.05,1.176
4.780,0.12,2.80,-0.011,0.021,25.258,11.210,54.36,-30.78,-13.73,-1079.62,-0.15,-3.57,0.03,0.01,27.67,38.51,46.78,47.55,84.03,1.253
4.800,0.12,2.69,-0.011,0.025,25.252,12.159,54.43,-32.58,-13.77,-1078.71,-1.06,-3.88,0.03,0.01,31.64,38.49,46.81,47.53,84.03,1.077
4.820,0.16,2.61,-0.009,0.024,25.250,15.844,54.50,-32.53,-14.46,-1079.55,-1.25,-3.62,0.03,0.01,32.29,38.52,46.79,47.53,84.05,0.594
4.840,0.14,2.37,-0.006,0.018,25.251,15.846,54.50,-32.32,-10.95,-1077.85,-0.48,-3.76,0.03,0.01,26.87,38.51,46.81,47.53,84.02,0.594
4.860,0.13,2.37,-0.011,0.022,25.252,14.282,54.36,-32.27,-13.76,-1079.54,-1.13,-3.50,0.03,0.01,25.14,38.52,46.78,47.53,84.06,0.768
4.880,0.13,2.22,-0.009,0.028,25.255,15.847,54.36,-29.46,-13.80,-1079.53,-1.17,-2.98,0.03,0.01,29.89,38.54,46.81,47.52,84.02,0.594
4.900,0.16,2.10,-0.012,0.024,25.254,19.677,54.36,-33.56,-13.75,-1080.74,-0.61,-3.83,0.03,0.01,32.72,38.55,46.81,47.55,84.06,0.283
4.920,0.15,2.02,-0.012,0.024,25.254,19.826,54.29,-30.49,-13.08,-1080.25,-0.94,-3.19,0.03,0.01,28.89,38.55,46.81,47.57,84.02,0.274
4.940,0.15,1.94,-0.012,0.027,25.251,19.987,54.36,-31.51,-11.69,-1081.44,-0.21,-3.40,0.03,0.01,24.68,38.58,46.85,47.59,84.05,0.263
4.960,0.13,1.94,-0.009,0.022,25.250,18.078,54.29,-33.03,-13.75,-1080.99,-0.95,-3.59,0.03,0.01,28.16,38.59,46.89,47.60,84.04,0.397
4.980,0.14,1.75,-0.014,0.022,25.256,21.514,54.29,-30.49,-13.77,-1079.67,-1.31,-3.19,0.03,0.01,31.86,38.61,46.85,47.59,84.02,0.174
5.000,0.17,1.75,-0.012,0.021,25.255,25.052,54.29,-31.78,-13.06,-1078.95,-1.28,-3.52,0.03,0.01,30.80,38.59,46.89,47.57,84.06,0.008
5.020,0.16,1.67,-0.011,0.021,25.256,24.743,54.29,-31.52,-13.06,-1079.54,-1.01,-3.40,0.03,0.01,25.82,38.59,46.87,47.60,84.01,0.021
5.040,0.14,1.63,-0.009,0.022,25.254,22.302,54.36,-29.47,-10.98,-1080.12,-0.42,-2.98,0.03,0.01,26.24,38.61,46.89,47.59,84.06,0.132
5.060,0.14,1.59,-0.012,0.022,25.252,22.850,54.43,-32.06,-12.38,-1078.96,-1.17,-3.64,0.03,0.01,30.78,38.68,46.90,47.60,84.02,0.105
5.080,0.17,1.47,-0.008,0.027,25.255,29.700,54.36,-29.24,-13.11,-1079.78,-1.41,-3.13,0.03,0.01,32.94,38.64,46.85,47.60,84.05,-0.150
5.100,0.17,1.47,-0.009,0.021,25.253,29.700,54.43,-30.00,-12.37,-1079.53,-0.90,-3.22,0.03,0.01,27.79,38.62,46.87,47.63,84.03,-0.150
5.120,0.14,1.51,-0.011,0.025,25.254,24.847,54.36,-33.09,-11.70,-1080.40,-0.90,-3.85,0.03,0.01,24.19,38.65,46.89,47.62,84.03,0.016
5.140,0.13,1.51,-0.011,0.025,25.252,23.212,54.36,-28.71,-11.70,-1078.80,-0.91,-2.88,0.03,0.01,28.60,38.64,46.85,47.65,84.05,0.088
5.160,0.14,2.02,-0.014,0.022,25.254,18.603,54.29,-30.06,-9.60,-1078.10,-0.64,-3.48,0.03,0.01,32.09,38.65,46.89,47.63,84.03,0.358
5.180,0.15,2.49,-0.012,0.021,25.255,16.093,54.29,-29.78,-12.37,-1079.66,-1.08,-3.36,0.03,0.01,31.48,38.62,46.84,47.63,84.07,0.569
5.200,0.13,2.80,-0.011,0.027,25.249,12.533,54.36,-27.95,-13.12,-1080.62,-1.50,-2.80,0.03,0.01,26.20,38.64,46.89,47.63,84.03,1.015
5.220,0.13,2.88,-0.012,0.021,25.256,12.193,54.23,-31.30,-11.68,-1078.95,-1.05,-3.55,0.03,0.01,25.16,38.64,46.89,47.60,84.07,1.071
5.240,0.12,2.80,-0.011,0.025,25.252,11.210,54.43,-29.97,-11.72,-1077.75,-1.62,-2.96,0.03,0.01,30.01,38.64,46.90,47.60,84.05,1.253
5.260,0.14,2.73,-0.009,0.021,25.255,13.801,54.43,-28.45,-10.28,-1079.39,-0.39,-2.76,0.03,0.01,32.74,38.61,46.84,47.59,84.07,0.830
5.280,0.15,2.53,-0.006,0.025,25.250,15.355,54.29,-31.25,-13.10,-1079.79,-1.39,-3.29,0.03,0.01,29.28,38.65,46.90,47.56,84.06,0.644
5.300,0.14,2.41,-0.012,0.021,25.255,15.076,54.36,-28.72,-11.69,-1079.18,-1.41,-2.89,0.03,0.01,24.86,38.67,46.87,47.56,84.06,0.675
5.320,0.13,2.30,-0.012,0.024,25.250,14.769,54.36,-29.49,-10.32,-1076.19,-1.38,-2.98,0.03,0.01,27.75,38.65,46.89,47.59,84.09,0.710
5.340,0.14,2.18,-0.009,0.021,25.251,16.699,54.29,-29.74,-10.97,-1079.41,-0.50,-3.10,0.03,0.01,31.60,38.65,46.92,47.57,84.06,0.512
5.360,0.16,2.06,-0.006,0.020,25.253,20.651,54.43,-28.18,-10.97,-1077.23,-0.76,-2.65,0.03,0.01,31.64,38.64,46.95,47.55,84.10,0.223
5.380,0.15,1.98,-0.005,0.022,25.254,20.217,54.36,-30.50,-11.68,-1077.38,-1.07,-3.19,0.03,0.01,26.35,38.62,46.95,47.55,84.06,0.249
5.400,0.14,1.87,-0.009,0.022,25.252,19.499,54.36,-30.22,-11.68,-1077.24,-0.89,-3.07,0.03,0.01,25.57,38.65,46.96,47.53,84.10,0.295
5.420,0.13,1.90,-0.008,0.025,25.250,18.449,54.29,-30.73,-9.62,-1076.52,-0.66,-3.04,0.03,0.01,30.29,38.64,46.98,47.55,84.08,0.369
5.440,0.16,1.79,-0.014,0.021,25.255,23.812,54.36,-31.53,-9.58,-1075.56,-0.37,-3.40,0.03,0.01,32.88,38.62,47.00,47.56,84.09,0.061
5.460,0.16,1.63,-0.009,0.022,25.254,25.336,54.29,-28.17,-11.67,-1075.41,-0.54,-2.64,0.03,0.01,28.44,38.64,47.01,47.52,84.10,-0.003
5.480,0.14,1.67,-0.009,0.021,25.253,22.521,54.36,-30.22,-10.96,-1076.01,-0.15,-3.06,0.03,0.01,24.43,38.61,47.03,47.53,84.09,0.121
5.500,0.14,1.55,-0.009,0.022,25.254,23.425,54.36,-31.73,-11.65,-1078.18,0.00,-3.25,0.03,0.01,28.44,38.59,47.03,47.56,84.12,0.078
5.520,0.15,1.59,-0.011,0.024,25.246,24.404,54.36,-28.40,-11.69,-1076.51,-0.99,-2.50,0.03,0.01,31.99,38.61,47.04,47.53,84.08,0.034
5.540,0.17,1.47,-0.003,0.024,25.250,30.539,54.36,-30.73,-11.00,-1075.94,-1.14,-3.05,0.03,0.01,31.23,38.61,47.03,47.55,84.13,-0.173
5.560,0.15,1.47,-0.003,0.024,25.248,26.344,54.36,-29.17,-10.31,-1077.49,-1.03,-2.60,0.03,0.01,26.06,38.62,47.04,47.55,84.10,-0.042
5.580,0.13,1.40,-0.014,0.027,25.245,25.161,54.29,-27.92,-8.95,-1078.20,-0.74,-2.53,0.03,0.01,25.22,38.61,47.01,47.53,84.11,0.003
5.600,0.12,1.55,-0.009,0.024,25.248,21.035,54.36,-31.48,-12.40,-1077.04,-1.81,-3.14,0.03,0.01,30.09,38.58,47.01,47.55,84.11,0.200
5.620,0.15,2.06,-0.005,0.027,25.249,19.450,54.29,-26.85,-11.73,-1078.32,-1.37,-2.05,0.02,0.01,32.84,38.61,47.04,47.57,84.11,0.298
5.640,0.14,2.45,-0.017,0.021,25.251,15.341,54.36,-29.44,-9.59,-1078.08,-0.64,-2.71,0.03,0.01,30.07,38.59,47.03,47.55,84.13,0.646
5.660,0.13,2.73,-0.011,0.028,25.245,12.439,54.29,-29.97,-10.34,-1079.66,-0.79,-2.95,0.03,0.01,25.29,38.59,47.00,47.60,84.09,1.030
5.680,0.12,2.76,-0.012,0.024,25.250,11.815,54.43,-25.59,-11.01,-1078.90,-0.97,-1.98,0.02,0.01,25.08,38.59,47.03,47.60,84.14,1.137
5.700,0.11,2.76,-0.011,0.022,25.248,10.921,54.36,-30.46,-10.99,-1079.66,-0.86,-2.93,0.03,0.01,30.05,38.59,47.04,47.60,84.10,1.312
5.720,0.14,2.61,-0.005,0.027,25.249,14.421,54.43,-27.87,-11.02,-1079.64,-0.90,-2.27,0.03,0.01,32.90,38.64,47.03,47.63,84.13,0.751
5.740,0.14,2.57,-0.014,0.025,25.250,14.640,54.36,-27.13,-8.94,-1078.20,-0.73,-2.17,0.03,0.01,30.95,38.62,47.03,47.65,84.11,0.725
5.760,0.12,2.45,-0.011,0.024,25.250,12.818,54.29,-29.44,-11.00,-1078.94,-0.96,-2.72,0.03,0.01,25.84,38.67,47.08,47.66,84.12,0.970
5.780,0.11,2.30,-0.009,0.021,25.249,12.613,54.43,-26.83,-11.68,-1080.22,-0.71,-2.05,0.02,0.01,24.27,38.65,47.04,47.71,84.13,1.002
5.800,0.10,2.14,-0.015,0.024,25.248,12.378,54.29,-29.97,-9.61,-1078.93,-0.74,-2.95,0.03,0.01,29.42,38.65,47.06,47.71,84.11,1.040
5.820,0.13,2.10,-0.014,0.022,25.248,16.143,54.43,-30.19,-11.69,-1079.65,-0.98,-2.81,0.03,0.01,32.56,38.65,47.06,47.72,84.14,0.564
5.840,0.13,1.90,-0.015,0.022,25.250,18.449,54.50,-26.08,-11.70,-1081.19,-0.98,-1.96,0.02,0.01,32.15,38.65,47.06,47.75,84.10,0.369
5.860,0.12,1.90,-0.012,0.022,25.250,17.150,54.50,-29.44,-10.30,-1079.78,-0.93,-2.72,0.03,0.01,26.63,38.68,47.08,47.79,84.15,0.472
5.880,0.11,1.79,-0.005,0.028,25.249,16.199,54.63,-27.61,-11.04,-1079.77,-1.08,-2.15,0.03,0.01,23.68,38.70,47.09,47.79,84.12,0.559
5.900,0.10,1.75,-0.011,0.022,25.248,15.146,54.50,-29.67,-9.62,-1079.30,-1.26,-2.57,0.03,0.01,28.46,38.70,47.09,47.81,84.14,0.667
5.920,0.12,1.71,-0.005,0.030,25.247,19.111,54.50,-30.95,-11.74,-1082.20,-1.29,-2.91,0.03,0.01,32.11,38.67,47.09,47.81,84.13,0.321
5.940,0.14,1.59,-0.009,0.021,25.249,23.627,54.70,-26.84,-11.69,-1081.32,-1.15,-2.06,0.02,0.01,33.51,38.67,47.09,47.81,84.13,0.069
5.960,0.11,1.59,-0.014,0.021,25.249,18.964,54.63,-28.42,-9.62,-1081.59,-1.17,-2.51,0.03,0.01,27.91,38.67,47.09,47.81,84.14,0.331
5.980,0.10,1.51,-0.009,0.027,25.247,18.309,54.56,-29.94,-10.35,-1083.16,-1.31,-2.70,0.03,0.01,24.21,38.65,47.09,47.81,84.11,0.379
6.000,0.10,1.47,-0.012,0.021,25.247,17.117,54.56,-26.87,-13.08,-1085.76,-1.02,-2.32,0.02,0.01,26.67,38.67,47.11,47.81,84.15,0.475
6.020,0.11,1.51,-0.009,0.022,25.250,19.944,54.63,-28.95,-11.71,-1084.60,-1.33,-2.75,0.03,0.01,31.15,38.67,47.11,47.81,84.12,0.266
6.040,0.13,1.36,-0.009,0.022,25.248,25.886,54.63,-26.89,-11.02,-1083.14,-1.40,-2.32,0.02,0.01,33.43,38.68,47.12,47.81,84.15,-0.025
6.060,0.13,1.36,-0.006,0.030,25.249,24.975,54.70,-26.90,-8.28,-1084.45,-0.65,-2.32,0.02,0.01,30.07,38.67,47.09,47.79,84.13,0.011
