ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
24.500,-0.03,0.26,-0.005,0.022,25.227,-31.018,82.81,16.35,-21.97,-1536.58,22.68,11.12,-0.01,0.01,32.15,27.31,28.05,28.05,79.81,-1.813
24.520,-0.04,0.26,0.000,0.028,25.225,-40.425,82.88,7.42,-21.30,-1537.36,22.84,9.59,0.00,0.01,32.15,27.34,28.03,28.08,79.76,-1.624
24.540,-0.03,0.22,-0.002,0.028,25.225,-36.432,82.81,23.27,-22.02,-1536.98,23.05,13.95,-0.02,0.01,32.13,27.34,28.05,28.08,79.81,-1.692
24.560,-0.04,0.22,-0.009,0.024,25.224,-47.481,82.88,11.35,-19.18,-1536.24,23.66,9.39,-0.01,0.01,32.17,27.37,28.03,28.08,79.78,-1.531
24.580,-0.04,0.22,-0.003,0.021,25.227,-41.957,82.74,11.58,-23.32,-1537.79,23.01,10.71,-0.01,0.02,32.15,27.36,28.01,28.02,79.79,-1.601
24.600,-0.03,0.26,-0.006,0.024,25.230,-26.315,82.74,22.97,-22.68,-1536.26,22.89,13.57,-0.01,0.01,32.13,27.37,27.98,28.04,79.78,-1.959
24.620,-0.05,0.26,-0.008,0.025,25.226,-49.831,82.74,8.80,-19.88,-1536.39,23.36,8.99,-0.01,0.01,32.11,27.33,28.00,28.01,79.77,-1.506
24.640,-0.04,0.22,-0.002,0.022,25.227,-41.957,82.95,15.05,-23.35,-1536.45,22.63,12.25,-0.01,0.02,32.09,27.36,28.00,27.98,79.80,-1.601
24.660,-0.04,0.26,-0.003,0.027,25.226,-35.722,82.81,21.62,-22.01,-1537.25,22.72,12.97,-0.01,0.01,32.11,27.33,27.98,28.02,79.76,-1.706
29.780,-0.04,0.34,0.032,2.016,26.135,-27.537,82.81,8.51,-234.98,-212.23,-2.74,-1.87,-0.04,1.11,32.17,27.33,28.09,28.08,79.87,-1.949
29.800,-0.04,0.30,0.029,2.015,26.139,-31.100,83.01,-3.85,-233.50,-212.75,-2.03,-6.13,0.02,1.10,32.17,27.30,28.05,28.07,79.90,-1.840
29.820,-0.05,0.30,0.030,2.016,26.135,-43.384,82.88,-3.32,-234.90,-213.63,-2.37,-4.62,0.02,1.10,32.17,27.31,28.08,28.05,79.86,-1.602
29.840,-0.04,0.22,0.029,2.013,26.135,-41.957,82.95,7.19,-234.15,-213.25,-1.89,-2.59,-0.03,1.10,32.17,27.30,28.03,28.08,79.90,-1.623
29.860,-0.04,0.26,0.026,2.010,26.136,-35.722,82.81,-7.69,-232.71,-211.17,-1.86,-6.86,0.04,1.10,32.17,27.30,28.05,28.07,79.86,-1.732
29.880,-0.03,0.22,0.033,2.013,26.137,-36.432,82.81,1.60,-235.54,-212.63,-2.21,-3.38,-0.01,1.11,32.21,27.30,28.03,28.07,79.89,-1.717
29.900,-0.04,0.22,0.033,2.012,26.138,-41.957,82.88,4.78,-234.76,-213.76,-1.55,-3.70,-0.02,1.10,32.23,27.30,28.05,28.04,79.88,-1.623
29.920,-0.05,0.26,0.027,2.013,26.137,-49.831,82.88,-7.91,-232.72,-213.21,-1.45,-6.85,0.04,1.09,32.21,27.27,28.03,28.04,79.88,-1.525
29.940,-0.04,0.26,0.029,2.013,26.134,-35.722,82.81,3.69,-234.13,-213.15,-1.70,-2.54,-0.02,1.10,32.23,27.25,28.03,28.05,79.89,-1.732
29.960,-0.05,0.22,0.026,2.016,26.135,-58.529,82.74,1.37,-232.94,-210.53,-2.19,-4.59,-0.01,1.11,32.23,27.25,28.01,28.04,79.86,-1.447
29.980,-0.04,0.26,0.026,2.013,26.137,-35.722,82.81,-6.80,-233.49,-211.07,-1.83,-6.02,0.03,1.11,32.21,27.24,28.03,28.07,79.89,-1.732
30.000,-0.03,0.26,0.024,2.012,26.138,-31.018,82.74,7.52,-232.79,-211.16,-2.09,-1.88,-0.04,1.10,32.21,27.24,28.01,28.08,79.87,-1.843
30.020,-0.04,0.26,0.032,2.015,26.135,-40.425,82.81,-2.32,-232.86,-211.02,-1.73,-5.96,0.01,1.10,32.19,27.24,28.01,28.10,79.89,-1.646
30.040,-0.05,0.26,0.032,2.019,26.138,-49.831,82.74,-5.19,-233.62,-212.39,-1.54,-5.28,0.02,1.10,32.19,27.24,28.06,28.13,79.88,-1.525
30.060,-0.04,0.26,0.026,2.010,26.136,-35.722,82.88,7.45,-234.80,-211.83,-2.16,-2.44,-0.04,1.11,32.15,27.27,28.00,28.10,79.88,-1.732
30.080,-0.04,0.22,0.026,2.010,26.140,-41.957,82.81,-4.88,-232.00,-211.59,-1.31,-6.39,0.02,1.10,32.15,27.24,28.01,28.10,79.88,-1.623
30.100,-0.04,0.26,0.029,2.016,26.135,-35.722,82.74,-0.74,-233.60,-211.16,-2.05,-3.79,0.00,1.11,32.15,27.24,28.03,28.13,79.87,-1.732
30.120,-0.04,0.26,0.027,2.015,26.137,-35.722,82.81,5.62,-234.21,-212.56,-1.99,-2.96,-0.03,1.10,32.11,27.22,28.05,28.13,79.90,-1.732
30.140,-0.05,0.30,0.030,2.016,26.139,-43.384,82.88,-7.43,-231.53,-210.30,-1.60,-6.67,0.04,1.10,32.13,27.22,28.05,28.11,79.86,-1.602
30.160,-0.04,0.22,0.029,2.010,26.140,-41.957,82.88,2.40,-234.81,-211.14,-2.25,-2.86,-0.01,1.11,32.13,27.19,28.01,28.11,79.90,-1.623
34.280,-0.04,0.22,0.033,2.013,25.955,-41.957,82.81,9.06,-227.17,-423.09,2.50,6.13,-0.02,0.54,32.17,27.31,28.06,28.13,79.89,-1.619
34.300,-0.04,0.26,0.030,2.015,25.956,-40.425,82.88,15.14,-227.15,-425.08,2.92,6.69,-0.04,0.53,32.17,27.33,28.08,28.10,79.87,-1.642
34.320,-0.04,0.22,0.027,2.015,25.958,-41.957,82.81,-0.12,-227.86,-423.79,2.65,3.00,0.00,0.54,32.15,27.34,28.06,28.07,79.90,-1.619
34.340,-0.04,0.22,0.026,2.009,25.958,-41.957,82.88,11.22,-228.34,-425.58,3.18,7.13,-0.03,0.54,32.17,27.36,28.08,28.10,79.86,-1.619
34.360,-0.05,0.22,0.026,2.010,25.957,-58.529,82.88,12.99,-226.41,-423.16,2.46,5.90,-0.03,0.54,32.17,27.34,28.06,28.10,79.90,-1.443
34.380,-0.03,0.22,0.026,2.018,25.962,-36.432,82.81,-0.09,-225.21,-422.26,2.90,3.26,0.00,0.53,32.17,27.34,28.05,28.07,79.87,-1.713
34.400,-0.04,0.26,0.032,2.010,25.959,-35.722,82.88,14.79,-228.39,-425.82,2.80,7.61,-0.03,0.54,32.15,27.36,28.03,28.07,79.88,-1.727
34.420,-0.04,0.26,0.029,2.012,25.959,-35.722,82.95,7.51,-225.69,-424.49,2.92,4.24,-0.02,0.53,32.15,27.37,28.05,28.05,79.89,-1.727
34.440,-0.04,0.26,0.023,2.013,25.955,-35.722,82.81,3.84,-227.03,-426.73,2.96,4.63,-0.01,0.53,32.17,27.37,28.05,28.07,79.87,-1.727
34.460,-0.05,0.26,0.026,2.012,25.959,-49.831,82.74,16.53,-226.28,-427.90,3.40,7.71,-0.04,0.53,32.21,27.37,28.03,28.05,79.90,-1.521
34.480,-0.04,0.26,0.029,2.020,25.955,-35.722,82.88,4.95,-225.20,-425.38,2.89,3.76,-0.01,0.53,32.19,27.38,28.05,28.08,79.86,-1.727
34.500,-0.04,0.22,0.024,2.013,25.957,-41.957,82.88,4.69,-227.67,-428.17,3.01,5.27,-0.01,0.53,32.19,27.37,28.06,28.08,79.91,-1.619
34.520,-0.05,0.22,0.030,2.012,25.957,-58.529,82.88,15.25,-229.77,-427.44,2.56,7.42,-0.04,0.54,32.21,27.38,28.01,28.08,79.86,-1.443
34.540,-0.03,0.22,0.032,2.010,25.957,-36.432,82.88,1.38,-225.56,-426.69,3.22,3.19,0.00,0.53,32.19,27.37,28.00,28.08,79.89,-1.712
34.560,-0.04,0.26,0.029,2.013,25.957,-35.722,82.74,9.37,-227.74,-426.83,2.64,6.58,-0.02,0.53,32.17,27.37,28.01,28.08,79.88,-1.727
34.580,-0.03,0.22,0.030,2.018,25.958,-36.432,82.88,14.08,-227.18,-426.54,3.07,6.50,-0.03,0.53,32.17,27.38,28.01,28.10,79.88,-1.712
34.600,-0.04,0.26,0.026,2.012,25.957,-40.425,82.88,1.13,-226.96,-427.34,3.24,3.17,0.00,0.53,32.19,27.37,28.01,28.11,79.90,-1.642
34.620,-0.05,0.22,0.023,2.013,25.957,-58.529,82.88,14.02,-228.36,-428.97,2.78,7.59,-0.03,0.53,32.19,27.36,27.97,28.10,79.86,-1.443
34.640,-0.04,0.26,0.027,2.013,25.957,-35.722,82.88,10.68,-227.10,-425.24,2.76,5.48,-0.03,0.53,32.17,27.37,28.00,28.08,79.90,-1.727
34.660,-0.04,0.22,0.026,2.018,25.958,-41.957,82.81,0.17,-225.11,-425.26,3.09,3.38,0.00,0.53,32.17,27.36,28.03,28.13,79.87,-1.619
38.780,-0.04,0.22,0.023,2.015,25.782,-47.481,82.81,-4.06,-209.23,-650.57,8.94,-2.38,0.01,0.32,32.19,27.34,28.03,28.07,79.77,-1.543
38.800,-0.04,0.22,0.029,2.012,25.782,-41.957,82.74,10.08,-211.28,-650.89,8.06,2.06,-0.02,0.32,32.15,27.36,28.03,28.05,79.80,-1.614
38.820,-0.04,0.26,0.026,2.010,25.785,-40.425,82.81,5.18,-209.13,-651.58,8.51,-0.45,-0.01,0.32,32.19,27.34,28.03,28.02,79.76,-1.638
38.840,-0.05,0.22,0.027,2.015,25.784,-58.529,82.88,-1.93,-209.21,-651.77,8.31,-1.63,0.00,0.32,32.17,27.34,28.05,28.02,79.80,-1.441
38.860,-0.05,0.22,0.027,2.020,25.778,-58.529,82.74,10.84,-210.12,-650.40,7.77,2.21,-0.02,0.32,32.19,27.34,28.05,28.04,79.76,-1.440
38.880,-0.03,0.26,0.024,2.013,25.786,-31.018,82.81,1.78,-209.19,-651.75,8.32,-1.40,0.00,0.32,32.21,27.34,28.03,28.08,79.79,-1.831
38.900,-0.04,0.26,0.029,2.016,25.781,-35.722,82.88,0.98,-209.84,-654.53,8.71,-0.33,0.00,0.32,32.19,27.33,28.03,28.10,79.78,-1.722
38.920,-0.05,0.26,0.021,2.013,25.784,-49.831,82.81,12.05,-209.19,-652.49,8.21,2.00,-0.02,0.32,32.21,27.31,28.05,28.08,79.78,-1.517
38.940,-0.03,0.22,0.024,2.012,25.782,-36.432,82.81,-1.09,-207.17,-648.82,8.33,-2.23,0.00,0.32,32.23,27.33,28.05,28.11,79.79,-1.708
38.960,-0.03,0.22,0.027,2.012,25.784,-36.432,82.81,3.38,-210.57,-651.04,8.00,0.57,-0.01,0.32,32.21,27.36,28.06,28.13,79.77,-1.708
38.980,-0.03,0.26,0.030,2.016,25.779,-31.018,82.81,10.98,-209.97,-651.70,8.17,1.51,-0.02,0.32,32.23,27.31,28.06,28.11,79.80,-1.831
39.000,-0.04,0.22,0.024,2.012,25.784,-41.957,82.81,-2.83,-207.78,-651.01,8.48,-2.60,0.00,0.32,32.19,27.28,28.06,28.13,79.76,-1.615
39.020,-0.04,0.22,0.027,2.013,25.782,-41.957,82.88,5.75,-210.61,-651.14,7.81,1.28,-0.01,0.32,32.21,27.31,28.05,28.13,79.80,-1.614
39.040,-0.03,0.22,0.029,2.013,25.784,-36.432,82.88,8.04,-210.64,-650.43,7.72,0.19,-0.01,0.32,32.15,27.30,28.05,28.13,79.78,-1.708
39.060,-0.04,0.26,0.023,2.012,25.782,-35.722,82.88,-5.55,-208.47,-651.17,8.19,-2.27,0.01,0.32,32.17,27.31,28.03,28.13,79.79,-1.722
39.080,-0.05,0.22,0.023,2.015,25.784,-58.529,82.74,10.57,-210.04,-649.19,7.28,2.05,-0.02,0.32,32.19,27.28,28.06,28.15,79.78,-1.441
39.100,-0.04,0.22,0.023,2.015,25.784,-41.957,82.81,4.37,-208.61,-649.42,8.33,-1.05,-0.01,0.32,32.17,27.30,28.05,28.14,79.77,-1.615
39.120,-0.04,0.22,0.027,2.019,25.785,-41.957,82.81,-3.67,-209.44,-647.95,8.18,-1.59,0.01,0.32,32.21,27.28,28.06,28.15,79.80,-1.615
39.140,-0.05,0.26,0.026,2.012,25.784,-49.831,82.81,12.10,-209.95,-649.13,8.46,2.28,-0.02,0.32,32.15,27.30,28.09,28.11,79.77,-1.517
39.160,-0.04,0.22,0.021,2.016,25.787,-47.481,82.81,1.28,-208.07,-645.71,8.16,-1.62,0.00,0.32,32.19,27.31,28.09,28.13,79.80,-1.543
43.280,-0.05,0.22,0.019,2.013,25.482,-58.529,82.88,2.68,-182.07,-1101.72,7.98,-2.19,0.00,0.17,32.25,27.37,28.06,28.18,79.82,-1.435
43.300,-0.05,0.22,0.021,2.016,25.481,-58.529,82.88,-2.05,-183.43,-1103.25,7.92,-2.48,0.00,0.17,32.25,27.38,28.05,28.18,79.79,-1.435
43.320,-0.05,0.26,0.024,2.020,25.478,-49.831,82.88,9.91,-184.28,-1101.87,7.39,0.88,-0.01,0.17,32.21,27.37,28.06,28.18,79.83,-1.511
43.340,-0.04,0.22,0.019,2.010,25.480,-47.481,82.81,-0.94,-181.29,-1102.43,8.22,-3.00,0.00,0.16,32.23,27.38,28.05,28.18,79.80,-1.537
43.360,-0.04,0.26,0.026,2.012,25.482,-35.722,82.88,1.38,-183.43,-1101.64,7.94,-0.98,0.00,0.17,32.19,27.37,28.08,28.18,79.84,-1.713
43.380,-0.04,0.26,0.023,2.016,25.483,-35.722,82.81,9.60,-183.52,-1101.71,7.71,0.61,-0.01,0.17,32.17,27.37,28.08,28.20,79.80,-1.713
43.400,-0.04,0.26,0.026,2.020,25.478,-35.722,82.81,-4.51,-182.85,-1101.96,7.65,-3.68,0.00,0.17,32.15,27.36,28.08,28.17,79.83,-1.713
43.420,-0.05,0.22,0.019,2.010,25.480,-58.529,82.95,3.48,-184.16,-1100.57,7.13,-0.29,0.00,0.17,32.13,27.37,28.08,28.17,79.83,-1.435
43.440,-0.05,0.30,0.020,2.016,25.479,-43.384,82.95,7.94,-181.54,-1098.91,7.53,-0.18,-0.01,0.17,32.17,27.38,28.06,28.15,79.82,-1.587
43.460,-0.05,0.26,0.020,2.012,25.482,-49.831,82.81,-5.27,-181.33,-1101.50,8.48,-3.66,0.00,0.16,32.13,27.37,28.05,28.15,79.85,-1.511
43.480,-0.04,0.26,0.020,2.013,25.482,-35.722,82.74,8.39,-184.26,-1098.85,7.27,0.88,-0.01,0.17,32.13,27.38,28.03,28.15,79.82,-1.713
43.500,-0.04,0.22,0.024,2.012,25.484,-47.481,82.88,4.56,-183.57,-1097.90,7.67,-1.31,0.00,0.17,32.11,27.37,28.06,28.14,79.87,-1.537
43.520,-0.03,0.22,0.023,2.009,25.481,-36.432,82.74,-4.15,-183.52,-1097.23,7.63,-2.94,0.00,0.17,32.11,27.31,28.06,28.14,79.83,-1.699
43.540,-0.04,0.26,0.019,2.019,25.476,-35.722,82.81,8.93,-182.97,-1098.69,7.63,1.04,-0.01,0.17,32.11,27.34,28.06,28.13,79.86,-1.713
43.560,-0.04,0.30,0.021,2.013,25.480,-31.100,82.81,-0.08,-182.16,-1098.48,8.17,-2.32,0.00,0.17,32.15,27.36,28.06,28.14,79.85,-1.819
43.580,-0.04,0.26,0.027,2.016,25.481,-35.722,82.88,-3.04,-183.66,-1096.65,7.29,-2.07,0.00,0.17,32.13,27.34,28.05,28.15,79.85,-1.713
43.600,-0.04,0.22,0.021,2.010,25.482,-41.957,82.81,11.43,-184.97,-1097.28,7.18,1.30,-0.01,0.17,32.13,27.34,28.03,28.17,79.87,-1.607
43.620,-0.04,0.22,0.019,2.012,25.480,-47.481,82.88,-1.47,-182.16,-1097.91,7.92,-3.19,0.00,0.17,32.11,27.31,28.06,28.21,79.84,-1.537
43.640,-0.04,0.22,0.026,2.015,25.483,-41.957,82.74,1.88,-184.27,-1098.53,7.80,-0.94,0.00,0.17,32.13,27.33,28.06,28.18,79.88,-1.607
43.660,-0.04,0.22,0.020,2.010,25.484,-41.957,82.88,9.56,-182.84,-1098.41,8.05,0.38,-0.01,0.17,32.11,27.31,28.06,28.20,79.85,-1.607
47.780,-0.05,0.22,0.014,2.018,25.198,-58.529,82.81,11.98,-166.01,-1551.14,10.21,0.99,-0.01,0.11,32.19,27.27,28.12,28.15,79.87,-1.431
47.800,-0.04,0.26,0.017,2.018,25.198,-40.425,82.74,-2.39,-163.20,-1550.91,11.04,-3.27,0.00,0.11,32.17,27.27,28.12,28.13,79.89,-1.623
47.820,-0.04,0.22,0.011,2.012,25.197,-41.957,82.88,3.02,-167.35,-1550.38,10.15,-0.76,0.00,0.11,32.15,27.24,28.11,28.14,79.87,-1.601
47.840,-0.03,0.22,0.013,2.009,25.200,-30.908,82.74,7.84,-167.40,-1549.03,9.80,-0.16,-0.01,0.11,32.17,27.27,28.11,28.11,79.91,-1.815
47.860,-0.03,0.26,0.010,2.012,25.199,-31.018,82.81,-3.64,-164.51,-1551.54,11.14,-3.37,0.00,0.11,32.17,27.27,28.08,28.14,79.87,-1.812
47.880,-0.04,0.26,0.013,2.016,25.196,-35.722,82.81,5.16,-165.95,-1551.63,10.68,0.17,0.00,0.11,32.15,27.28,28.08,28.11,79.89,-1.705
47.900,-0.05,0.26,0.013,2.019,25.198,-49.831,82.88,4.93,-165.34,-1550.58,10.06,-1.32,0.00,0.11,32.17,27.27,28.08,28.08,79.87,-1.506
47.920,-0.05,0.26,0.011,2.016,25.198,-49.831,82.81,-5.39,-164.46,-1554.22,10.66,-3.55,0.00,0.11,32.19,27.28,28.09,28.10,79.88,-1.506
47.940,-0.05,0.26,0.010,2.012,25.197,-49.831,82.81,9.49,-167.24,-1554.30,10.05,0.80,-0.01,0.11,32.15,27.30,28.09,28.10,79.88,-1.506
47.960,-0.04,0.34,0.008,2.015,25.197,-27.537,82.74,4.05,-165.20,-1553.46,10.46,-1.95,0.00,0.11,32.17,27.30,28.09,28.11,79.86,-1.915
47.980,-0.04,0.26,0.014,2.015,25.195,-40.425,82.68,-2.26,-165.82,-1554.96,10.54,-2.67,0.00,0.11,32.11,27.30,28.08,28.08,79.90,-1.623
48.000,-0.04,0.22,0.011,2.012,25.197,-41.957,82.88,12.52,-166.61,-1552.95,9.80,1.32,-0.01,0.11,32.17,27.33,28.09,28.08,79.86,-1.601
48.020,-0.04,0.26,0.007,2.012,25.193,-35.722,82.74,-0.34,-165.22,-1552.18,10.15,-2.84,0.00,0.11,32.17,27.28,28.08,28.10,79.88,-1.705
48.040,-0.05,0.26,0.005,2.012,25.199,-49.831,82.81,-1.64,-165.83,-1554.60,9.93,-1.89,0.00,0.11,32.17,27.30,28.08,28.07,79.85,-1.506
48.060,-0.03,0.26,0.010,2.012,25.199,-31.018,82.81,11.99,-165.84,-1554.83,10.53,1.05,-0.01,0.11,32.17,27.31,28.09,28.07,79.87,-1.812
48.080,-0.03,0.26,0.013,2.010,25.196,-31.018,82.88,-4.18,-165.22,-1551.35,10.25,-3.68,0.00,0.11,32.15,27.30,28.08,28.05,79.86,-1.812
48.100,-0.04,0.30,0.013,2.009,25.194,-31.100,82.81,5.86,-165.93,-1551.40,9.95,-0.08,0.00,0.11,32.15,27.33,28.09,28.04,79.85,-1.810
48.120,-0.03,0.30,0.016,2.015,25.193,-27.005,82.81,8.29,-165.90,-1553.44,10.35,-0.52,-0.01,0.11,32.17,27.31,28.06,28.07,79.87,-1.933
48.140,-0.04,0.26,0.010,2.009,25.196,-35.722,82.88,-4.44,-165.16,-1552.66,10.62,-3.83,0.00,0.11,32.19,27.30,28.06,28.10,79.84,-1.705
48.160,-0.04,0.22,0.011,2.022,25.195,-41.957,82.74,8.45,-166.72,-1551.45,9.72,0.46,-0.01,0.11,32.19,27.30,28.06,28.08,79.87,-1.600
53.280,-0.04,0.22,0.007,4.021,26.225,-41.957,82.81,-6.70,-296.57,-224.28,-2.71,-9.87,0.03,1.32,32.17,27.34,28.12,28.17,79.70,-1.625
53.300,-0.03,0.22,0.011,4.023,26.222,-36.432,82.88,-0.36,-297.52,-221.56,-3.38,-9.26,0.00,1.34,32.11,27.34,28.12,28.15,79.67,-1.720
53.320,-0.04,0.30,0.008,4.024,26.222,-31.100,82.81,-14.88,-294.71,-221.96,-2.44,-12.80,0.07,1.33,32.11,27.34,28.12,28.17,79.70,-1.843
53.340,-0.04,0.26,0.005,4.024,26.222,-35.722,82.88,-3.06,-295.48,-221.56,-3.21,-8.86,0.01,1.33,32.15,27.38,28.12,28.14,79.67,-1.734
53.360,-0.04,0.26,0.005,4.023,26.219,-35.722,82.81,-3.00,-296.77,-222.37,-3.33,-10.06,0.01,1.33,32.13,27.37,28.09,28.15,79.70,-1.734
53.380,-0.05,0.26,0.007,4.030,26.219,-49.831,82.88,-13.56,-294.19,-222.32,-2.90,-12.44,0.06,1.32,32.15,27.36,28.14,28.14,79.68,-1.526
53.400,-0.04,0.22,0.004,4.023,26.224,-47.481,82.74,1.58,-296.83,-221.74,-3.62,-7.79,-0.01,1.34,32.17,27.33,28.12,28.14,79.68,-1.552
53.420,-0.04,0.26,0.004,4.024,26.222,-40.425,82.81,-5.15,-294.68,-222.85,-2.72,-10.89,0.02,1.32,32.15,27.36,28.11,28.17,79.69,-1.649
53.440,-0.04,0.26,0.013,4.024,26.222,-35.722,82.88,-11.94,-294.62,-223.36,-2.27,-11.56,0.05,1.32,32.15,27.36,28.11,28.15,79.67,-1.734
53.460,-0.04,0.30,0.004,4.021,26.223,-31.100,82.74,2.04,-296.69,-223.04,-3.25,-8.09,-0.01,1.33,32.13,27.34,28.11,28.17,79.71,-1.843
53.480,-0.04,0.30,0.011,4.027,26.223,-31.100,82.81,-10.33,-294.76,-222.92,-2.74,-12.04,0.05,1.32,32.17,27.34,28.06,28.14,79.67,-1.843
53.500,-0.04,0.26,0.010,4.026,26.220,-35.722,82.74,-8.77,-296.73,-224.00,-3.35,-10.81,0.04,1.32,32.11,27.34,28.03,28.15,79.70,-1.734
53.520,-0.04,0.26,0.008,4.027,26.221,-35.722,82.81,0.21,-296.07,-224.47,-3.00,-8.77,0.00,1.32,32.13,27.33,28.06,28.15,79.68,-1.734
53.540,-0.04,0.26,0.004,4.026,26.220,-40.425,82.74,-12.88,-293.32,-222.82,-2.48,-12.89,0.06,1.32,32.11,27.34,28.08,28.14,79.69,-1.649
53.560,-0.03,0.26,0.013,4.024,26.220,-26.315,82.68,-4.84,-296.71,-223.69,-2.99,-9.49,0.02,1.33,32.17,27.36,28.06,28.14,79.69,-1.996
53.580,-0.04,0.22,0.004,4.020,26.223,-41.957,82.74,-0.41,-294.56,-222.78,-2.70,-9.38,0.00,1.32,32.13,27.37,28.06,28.13,79.67,-1.625
53.600,-0.04,0.22,0.008,4.021,26.223,-41.957,82.88,-13.36,-294.47,-224.21,-2.33,-12.64,0.06,1.31,32.13,27.34,28.06,28.10,79.70,-1.625
53.620,-0.05,0.22,0.005,4.026,26.222,-58.529,82.68,-1.76,-295.91,-225.91,-2.81,-8.49,0.01,1.31,32.15,27.34,28.06,28.13,79.66,-1.448
53.640,-0.04,0.26,0.011,4.023,26.222,-35.722,82.81,-3.09,-295.39,-222.16,-2.92,-10.72,0.01,1.33,32.17,27.36,28.08,28.10,79.71,-1.734
53.660,-0.04,0.26,0.011,4.029,26.219,-35.722,82.88,-13.51,-293.36,-223.56,-2.42,-11.91,0.06,1.31,32.19,27.33,28.09,28.13,79.67,-1.734
57.780,-0.05,0.26,0.004,4.024,26.031,-49.831,82.88,-4.92,-282.29,-435.86,-2.16,-3.30,0.01,0.65,32.17,27.36,28.08,28.23,79.58,-1.522
57.800,-0.03,0.15,0.010,4.026,26.035,-55.971,82.88,6.38,-284.43,-436.03,-2.74,0.33,-0.01,0.65,32.13,27.34,28.09,28.21,79.60,-1.465
57.820,-0.04,0.30,0.007,4.026,26.033,-31.100,82.74,3.84,-284.37,-436.67,-2.45,-1.10,-0.01,0.65,32.15,27.37,28.08,28.20,79.56,-1.837
57.840,-0.04,0.22,0.008,4.024,26.031,-41.957,82.74,-4.57,-284.40,-435.54,-2.95,-2.66,0.01,0.65,32.15,27.33,28.08,28.20,79.61,-1.620
57.860,-0.05,0.26,0.007,4.027,26.035,-49.831,82.88,10.04,-285.22,-435.48,-3.14,1.69,-0.02,0.65,32.13,27.33,28.08,28.21,79.58,-1.522
57.880,-0.04,0.26,0.014,4.027,26.035,-35.722,82.88,-0.54,-283.16,-434.71,-2.85,-2.28,0.00,0.65,32.15,27.31,28.08,28.18,79.60,-1.729
57.900,-0.04,0.30,0.010,4.024,26.033,-31.100,82.74,-2.14,-285.16,-434.58,-2.82,-1.52,0.00,0.66,32.17,27.30,28.09,28.20,79.59,-1.837
57.920,-0.05,0.30,0.005,4.024,26.033,-43.384,82.68,9.74,-285.78,-436.10,-2.96,1.45,-0.02,0.66,32.15,27.33,28.08,28.21,79.58,-1.600
57.940,-0.03,0.26,0.011,4.021,26.034,-26.315,82.88,-3.16,-283.56,-436.39,-1.93,-3.08,0.01,0.65,32.13,27.31,28.09,28.21,79.60,-1.989
57.960,-0.03,0.22,0.008,4.020,26.036,-36.432,82.74,0.98,-285.00,-435.37,-2.89,-0.54,0.00,0.65,32.15,27.33,28.11,28.21,79.57,-1.715
57.980,-0.05,0.22,0.005,4.023,26.034,-58.529,82.88,8.29,-283.81,-434.19,-3.39,0.22,-0.02,0.65,32.17,27.36,28.12,28.18,79.60,-1.445
58.000,-0.05,0.26,0.004,4.024,26.035,-49.831,82.68,-5.95,-281.64,-435.10,-2.14,-3.28,0.01,0.65,32.15,27.34,28.12,28.18,79.57,-1.522
58.020,-0.04,0.26,0.004,4.023,26.032,-35.722,82.88,4.14,-285.18,-434.18,-3.44,0.56,-0.01,0.66,32.15,27.37,28.14,28.17,79.61,-1.729
58.040,-0.03,0.26,0.004,4.024,26.033,-31.018,82.95,5.72,-285.18,-434.78,-3.19,-0.54,-0.01,0.66,32.13,27.38,28.14,28.17,79.58,-1.839
58.060,-0.03,0.26,0.005,4.023,26.032,-31.018,82.81,-6.40,-283.08,-433.88,-2.71,-3.00,0.01,0.65,32.15,27.37,28.12,28.18,79.58,-1.839
58.080,-0.04,0.26,0.007,4.024,26.035,-35.722,82.74,8.53,-284.94,-437.96,-2.23,1.18,-0.02,0.65,32.15,27.37,28.14,28.14,79.60,-1.729
58.100,-0.05,0.22,0.005,4.027,26.033,-58.529,82.74,2.28,-283.13,-435.15,-2.41,-1.68,-0.01,0.65,32.15,27.38,28.12,28.15,79.57,-1.445
58.120,-0.04,0.22,0.005,4.024,26.033,-47.481,82.81,-5.06,-282.38,-434.67,-2.70,-2.51,0.01,0.65,32.17,27.40,28.14,28.18,79.61,-1.548
58.140,-0.03,0.30,0.010,4.021,26.032,-27.005,82.74,10.00,-285.80,-434.77,-3.28,1.56,-0.02,0.66,32.17,27.41,28.14,28.15,79.57,-1.964
58.160,-0.03,0.26,0.004,4.024,26.035,-31.018,82.81,-2.36,-283.68,-435.93,-2.41,-2.68,0.01,0.65,32.19,27.41,28.16,28.17,79.61,-1.839
62.280,-0.03,0.34,0.004,4.026,25.844,-23.912,82.88,-1.30,-266.17,-662.93,0.84,-4.85,0.00,0.40,32.13,27.50,28.16,28.17,79.70,-2.081
62.300,-0.04,0.22,0.007,4.030,25.843,-41.957,82.74,-6.31,-265.77,-660.07,0.57,-5.53,0.01,0.40,32.15,27.50,28.16,28.14,79.67,-1.616
62.320,-0.03,0.22,0.010,4.021,25.843,-36.432,82.88,6.14,-265.60,-660.04,0.45,-2.07,-0.01,0.40,32.17,27.49,28.14,28.17,79.71,-1.709
